frame_idx,timestamp_ns
2632,1772267222333102000
2633,1772267222366379000
2634,1772267222400364000
2635,1772267222432484000
2636,1772267222466598000
2637,1772267222499758000
2638,1772267222533172000
2639,1772267222566287000
2640,1772267222600034000
2641,1772267222633257000
2642,1772267222666068000
2643,1772267222699861000
2644,1772267222733537000
2645,1772267222766054000
2646,1772267222799877000
2647,1772267222833311000
2648,1772267222866277000
2649,1772267222899874000
2650,1772267222933266000
2651,1772267222966417000
2652,1772267222999826000
2653,1772267223033570000
2654,1772267223065917000
2655,1772267223099933000
2656,1772267223133678000
2657,1772267223166142000
2658,1772267223233281000
2659,1772267223266304000
2660,1772267223299875000
2661,1772267223333349000
2662,1772267223366446000
2663,1772267223433089000
2664,1772267223466481000
2665,1772267223533557000
2666,1772267223566169000
2667,1772267223599878000
2668,1772267223633398000
2669,1772267223666431000
2670,1772267223699857000
2671,1772267223733274000
2672,1772267223766866000
2673,1772267223799563000
2674,1772267223833311000
2675,1772267223866496000
2676,1772267223899785000
2677,1772267223933268000
2678,1772267223966504000
2679,1772267223999788000
2680,1772267224033336000
2681,1772267224066885000
2682,1772267224099625000
2683,1772267224133229000
2684,1772267224166886000
2685,1772267224199578000
2686,1772267224233235000
2687,1772267224266663000
2688,1772267224299960000
2689,1772267224333167000
2690,1772267224366856000
2691,1772267224399467000
2692,1772267224433286000
2693,1772267224467064000
2694,1772267224499469000
2695,1772267224533179000
2696,1772267224566605000
2697,1772267224599763000
2698,1772267224633289000
2699,1772267224666639000
2700,1772267224700015000
2701,1772267224733050000
2702,1772267224766639000
2703,1772267224800168000
2704,1772267224832940000
2705,1772267224866645000
2706,1772267224900099000
2707,1772267224932944000
2708,1772267224966660000
2709,1772267225000220000
2710,1772267225032879000
2711,1772267225066634000
2712,1772267225100381000
2713,1772267225132983000
2714,1772267225166565000
2715,1772267225200819000
2716,1772267225232696000
2717,1772267225266623000
2718,1772267225300344000
2719,1772267225332872000
2720,1772267225366641000
2721,1772267225400051000
2722,1772267225433166000
2723,1772267225466622000
2724,1772267225500173000
2725,1772267225533023000
2726,1772267225566655000
2727,1772267225600206000
2728,1772267225633020000
2729,1772267225666666000
2730,1772267225700035000
2731,1772267225733536000
2732,1772267225766298000
2733,1772267225800048000
2734,1772267225833533000
2735,1772267225866337000
2736,1772267225900050000
2737,1772267225933442000
2738,1772267225966392000
2739,1772267226000099000
2740,1772267226033447000
2741,1772267226066547000
2742,1772267226100038000
2743,1772267226134177000
2744,1772267226165811000
2745,1772267226200127000
2746,1772267226233346000
2747,1772267226266644000
2748,1772267226299947000
2749,1772267226333972000
2750,1772267226365992000
2751,1772267226400062000
2752,1772267226434042000
2753,1772267226466308000
2754,1772267226499765000
2755,1772267226533942000
2756,1772267226566023000
2757,1772267226600036000
2758,1772267226633438000
2759,1772267226666852000
2760,1772267226699857000
2761,1772267226733417000
2762,1772267226766722000
2763,1772267226799921000
2764,1772267226833430000
2765,1772267226866995000
2766,1772267226899991000
2767,1772267226933360000
2768,1772267226967400000
2769,1772267226999433000
2770,1772267227033453000
2771,1772267227066803000
2772,1772267227099933000
2773,1772267227133446000
2774,1772267227167251000
2775,1772267227199476000
2776,1772267227233451000
2777,1772267227267323000
2778,1772267227299516000
2779,1772267227333394000
2780,1772267227367595000
2781,1772267227400393000
2782,1772267227432989000
2783,1772267227466826000
2784,1772267227499999000
2785,1772267227533442000
2786,1772267227567018000
2787,1772267227599739000
2788,1772267227633440000
2789,1772267227666849000
2790,1772267227700094000
2791,1772267227733312000
2792,1772267227766821000
2793,1772267227800147000
2794,1772267227833255000
2795,1772267227866805000
2796,1772267227900329000
2797,1772267227933199000
2798,1772267227966823000
2799,1772267228000437000
2800,1772267228033077000
2801,1772267228066831000
2802,1772267228100599000
2803,1772267228133032000
2804,1772267228166831000
2805,1772267228200626000
2806,1772267228232999000
2807,1772267228266733000
2808,1772267228300527000
2809,1772267228333161000
2810,1772267228366682000
2811,1772267228400222000
2812,1772267228433507000
2813,1772267228466655000
2814,1772267228500816000
2815,1772267228532721000
2816,1772267228566946000
2817,1772267228600317000
2818,1772267228633478000
2819,1772267228666573000
2820,1772267228700209000
2821,1772267228733547000
2822,1772267228766622000
2823,1772267228800209000
2824,1772267228833601000
2825,1772267228866717000
2826,1772267228900237000
2827,1772267228933814000
2828,1772267228966478000
2829,1772267229000222000
2830,1772267229034133000
2831,1772267229066202000
2832,1772267229100220000
2833,1772267229134072000
2834,1772267229166284000
2835,1772267229200220000
2836,1772267229233788000
2837,1772267229266806000
2838,1772267229300093000
2839,1772267229333685000
2840,1772267229366667000
2841,1772267229400275000
2842,1772267229433579000
2843,1772267229466764000
2844,1772267229500231000
2845,1772267229534085000
2846,1772267229566689000
2847,1772267229599853000
2848,1772267229635093000
2849,1772267229666382000
2850,1772267229700113000
2851,1772267229733595000
2852,1772267229766995000
2853,1772267229800106000
2854,1772267229833596000
2855,1772267229867145000
2856,1772267229899952000
2857,1772267229933600000
2858,1772267229966981000
2859,1772267230000094000
2860,1772267230033640000
2861,1772267230067334000
2862,1772267230099804000
2863,1772267230133616000
2864,1772267230167364000
2865,1772267230199794000
2866,1772267230233567000
2867,1772267230266998000
2868,1772267230300113000
2869,1772267230333622000
2870,1772267230367297000
2871,1772267230400051000
2872,1772267230433371000
2873,1772267230466982000
2874,1772267230500646000
2875,1772267230533194000
2876,1772267230567031000
2877,1772267230600380000
2878,1772267230633334000
2879,1772267230667401000
2880,1772267230700069000
2881,1772267230766823000
2882,1772267230800442000
2883,1772267230833429000
2884,1772267230866991000
2885,1772267230900407000
2886,1772267230933491000
2887,1772267230966991000
2888,1772267231000821000
2889,1772267231033075000
2890,1772267231066996000
2891,1772267231100981000
2892,1772267231133053000
2893,1772267231166996000
2894,1772267231200530000
2895,1772267231233411000
2896,1772267231267008000
2897,1772267231300511000
2898,1772267231333552000
2899,1772267231367050000
2900,1772267231401063000
2901,1772267231433004000
2902,1772267231466991000
2903,1772267231500815000
2904,1772267231533271000
2905,1772267231566811000
2906,1772267231600517000
2907,1772267231633801000
2908,1772267231666742000
2909,1772267231700400000
2910,1772267231733748000
2911,1772267231766887000
2912,1772267231800385000
2913,1772267231833745000
2914,1772267231866898000
2915,1772267231900408000
2916,1772267231933969000
2917,1772267231966679000
2918,1772267232000389000
2919,1772267232033911000
2920,1772267232066962000
2921,1772267232100327000
2922,1772267232134069000
2923,1772267232166734000
2924,1772267232200393000
2925,1772267232233964000
2926,1772267232266940000
2927,1772267232300373000
2928,1772267232333766000
2929,1772267232366905000
2930,1772267232400379000
2931,1772267232433768000
2932,1772267232467014000
2933,1772267232500321000
2934,1772267232534316000
2935,1772267232566686000
2936,1772267232600208000
2937,1772267232634118000
2938,1772267232666895000
2939,1772267232700302000
2940,1772267232733774000
2941,1772267232767401000
2942,1772267232800061000
2943,1772267232833774000
2944,1772267232867372000
2945,1772267232900036000
2946,1772267232933788000
2947,1772267232967378000
2948,1772267233000047000
2949,1772267233033799000
2950,1772267233067333000
2951,1772267233100118000
2952,1772267233133770000
2953,1772267233167507000
2954,1772267233200000000
2955,1772267233233771000
2956,1772267233267162000
2957,1772267233300353000
2958,1772267233333788000
2959,1772267233367834000
2960,1772267233399813000
2961,1772267233433653000
2962,1772267233467636000
2963,1772267233500069000
2964,1772267233533655000
2965,1772267233567165000
2966,1772267233600523000
2967,1772267233633664000
2968,1772267233667779000
2969,1772267233699998000
2970,1772267233733670000
2971,1772267233767942000
2972,1772267233799820000
2973,1772267233833675000
2974,1772267233867166000
2975,1772267233900749000
2976,1772267233933465000
2977,1772267233967176000
2978,1772267234000836000
2979,1772267234033365000
2980,1772267234067184000
2981,1772267234100800000
2982,1772267234133448000
2983,1772267234167179000
2984,1772267234200593000
2985,1772267234233665000
2986,1772267234267124000
2987,1772267234300721000
2988,1772267234333627000
2989,1772267234367057000
2990,1772267234400545000
2991,1772267234433984000
2992,1772267234466988000
2993,1772267234500955000
2994,1772267234533583000
2995,1772267234567052000
2996,1772267234601051000
2997,1772267234633452000
2998,1772267234667052000
2999,1772267234700618000
3000,1772267234734067000
3001,1772267234766853000
3002,1772267234800562000
3003,1772267234833946000
3004,1772267234867061000
3005,1772267234900557000
3006,1772267234934399000
3007,1772267234966596000
3008,1772267235000551000
3009,1772267235034172000
3010,1772267235066852000
3011,1772267235100546000
3012,1772267235134267000
3013,1772267235166898000
3014,1772267235200478000
3015,1772267235234341000
3016,1772267235266879000
3017,1772267235300424000
3018,1772267235334375000
3019,1772267235366877000
3020,1772267235400451000
3021,1772267235434568000
3022,1772267235466960000
3023,1772267235500445000
3024,1772267235533937000
3025,1772267235567359000
3026,1772267235600446000
3027,1772267235634049000
3028,1772267235667270000
3029,1772267235700441000
3030,1772267235733984000
3031,1772267235767570000
3032,1772267235800188000
3033,1772267235833952000
3034,1772267235867549000
3035,1772267235900261000
3036,1772267235933937000
3037,1772267235967680000
3038,1772267236000111000
3039,1772267236033947000
3040,1772267236067696000
3041,1772267236100129000
3042,1772267236133904000
3043,1772267236167803000
3044,1772267236200104000
3045,1772267236233831000
3046,1772267236267699000
3047,1772267236300335000
3048,1772267236333860000
3049,1772267236367360000
3050,1772267236400716000
3051,1772267236433991000
3052,1772267236467822000
3053,1772267236500123000
3054,1772267236533822000
3055,1772267236567522000
3056,1772267236600523000
3057,1772267236633837000
3058,1772267236667745000
3059,1772267236700407000
3060,1772267236733782000
3061,1772267236767347000
3062,1772267236800765000
3063,1772267236833857000
3064,1772267236867345000
3065,1772267236900805000
3066,1772267236933934000
3067,1772267236967413000
3068,1772267237000640000
3069,1772267237033975000
3070,1772267237067239000
3071,1772267237100715000
3072,1772267237133949000
3073,1772267237167249000
3074,1772267237200917000
3075,1772267237234149000
3076,1772267237267223000
3077,1772267237300811000
3078,1772267237334111000
3079,1772267237367231000
3080,1772267237401177000
3081,1772267237433631000
3082,1772267237467345000
3083,1772267237500804000
3084,1772267237534007000
3085,1772267237567359000
3086,1772267237600856000
3087,1772267237634189000
3088,1772267237667020000
3089,1772267237700816000
3090,1772267237734078000
3091,1772267237767246000
3092,1772267237800865000
3093,1772267237833940000
3094,1772267237867233000
3095,1772267237900766000
3096,1772267237934101000
3097,1772267237967241000
3098,1772267238000766000
3099,1772267238034147000
3100,1772267238067351000
3101,1772267238100602000
3102,1772267238134112000
3103,1772267238167517000
3104,1772267238200560000
3105,1772267238234136000
3106,1772267238267499000
3107,1772267238300607000
3108,1772267238334587000
3109,1772267238367113000
3110,1772267238400607000
3111,1772267238434564000
3112,1772267238467159000
3113,1772267238500615000
3114,1772267238534192000
3115,1772267238567579000
3116,1772267238600580000
3117,1772267238634117000
3118,1772267238667621000
3119,1772267238700526000
3120,1772267238734156000
3121,1772267238767492000
3122,1772267238800644000
3123,1772267238834152000
3124,1772267238867737000
3125,1772267238900362000
3126,1772267238934118000
3127,1772267238967713000
3128,1772267239000535000
3129,1772267239033998000
3130,1772267239067824000
3131,1772267239100652000
3132,1772267239133896000
3133,1772267239167959000
3134,1772267239200557000
3135,1772267239234006000
3136,1772267239267744000
3137,1772267239300832000
3138,1772267239334078000
3139,1772267239367950000
3140,1772267239400496000
3141,1772267239434040000
3142,1772267239467686000
3143,1772267239500710000
3144,1772267239534042000
3145,1772267239567474000
3146,1772267239600962000
3147,1772267239633935000
3148,1772267239667561000
3149,1772267239701022000
3150,1772267239733817000
3151,1772267239767581000
3152,1772267239800959000
3153,1772267239833926000
3154,1772267239867519000
3155,1772267239901063000
3156,1772267239933978000
3157,1772267239967395000
3158,1772267240001062000
3159,1772267240034117000
3160,1772267240067373000
3161,1772267240101117000
3162,1772267240134042000
3163,1772267240167402000
3164,1772267240200904000
3165,1772267240234273000
3166,1772267240267397000
3167,1772267240301142000
3168,1772267240334008000
3169,1772267240367435000
3170,1772267240401197000
3171,1772267240433968000
3172,1772267240467412000
3173,1772267240501219000
3174,1772267240533965000
3175,1772267240600997000
3176,1772267240634035000
3177,1772267240667400000
3178,1772267240700895000
3179,1772267240734381000
3180,1772267240767291000
3181,1772267240800901000
3182,1772267240834277000
3183,1772267240867544000
3184,1772267240900772000
3185,1772267240934615000
3186,1772267240967640000
3187,1772267241000503000
3188,1772267241034501000
3189,1772267241067446000
3190,1772267241100848000
3191,1772267241134615000
3192,1772267241167346000
3193,1772267241200780000
3194,1772267241234359000
3195,1772267241267751000
3196,1772267241300679000
3197,1772267241334281000
3198,1772267241367820000
3199,1772267241400749000
3200,1772267241434638000
3201,1772267241467400000
3202,1772267241500595000
3203,1772267241534647000
3204,1772267241567650000
3205,1772267241600474000
3206,1772267241667727000
3207,1772267241700766000
3208,1772267241734534000
3209,1772267241767487000
3210,1772267241800931000
3211,1772267241834139000
3212,1772267241867857000
3213,1772267241900866000
3214,1772267241934179000
3215,1772267241967837000
3216,1772267242000885000
3217,1772267242034167000
3218,1772267242067834000
3219,1772267242100949000
3220,1772267242134175000
3221,1772267242167966000
3222,1772267242200877000
3223,1772267242234110000
3224,1772267242268221000
3225,1772267242300590000
3226,1772267242334179000
3227,1772267242367686000
3228,1772267242401037000
3229,1772267242434179000
3230,1772267242467678000
3231,1772267242501038000
3232,1772267242534213000
3233,1772267242568185000
3234,1772267242600522000
3235,1772267242634177000
3236,1772267242667689000
3237,1772267242701178000
3238,1772267242734256000
3239,1772267242767985000
3240,1772267242800559000
3241,1772267242834438000
3242,1772267242867555000
3243,1772267242901062000
3244,1772267242934438000
3245,1772267242967617000
3246,1772267243001223000
3247,1772267243034345000
3248,1772267243067563000
3249,1772267243101438000
3250,1772267243134197000
3251,1772267243167574000
3252,1772267243201100000
3253,1772267243234440000
3254,1772267243267598000
3255,1772267243301123000
3256,1772267243334448000
3257,1772267243367575000
3258,1772267243401712000
3259,1772267243434157000
3260,1772267243467455000
3261,1772267243501587000
3262,1772267243533932000
3263,1772267243570695000
3264,1772267243601004000
3265,1772267243634451000
3266,1772267243667735000
3267,1772267243700963000
3268,1772267243734551000
3269,1772267243767823000
3270,1772267243800969000
3271,1772267243834649000
3272,1772267243867634000
3273,1772267243900953000
3274,1772267243934460000
3275,1772267243967840000
3276,1772267244000947000
3277,1772267244034450000
3278,1772267244067838000
3279,1772267244100943000
3280,1772267244134763000
3281,1772267244167535000
3282,1772267244200976000
3283,1772267244234619000
3284,1772267244267863000
3285,1772267244300950000
3286,1772267244334748000
3287,1772267244367594000
3288,1772267244400967000
3289,1772267244434447000
3290,1772267244467867000
3291,1772267244500944000
3292,1772267244534723000
3293,1772267244567611000
3294,1772267244601195000
3295,1772267244638326000
3296,1772267244667850000
3297,1772267244701226000
3298,1772267244734349000
3299,1772267244768183000
3300,1772267244800905000
3301,1772267244834341000
3302,1772267244867989000
3303,1772267244901168000
3304,1772267244934347000
3305,1772267244968140000
3306,1772267245000914000
3307,1772267245034350000
3308,1772267245068034000
3309,1772267245101044000
3310,1772267245134351000
3311,1772267245168052000
3312,1772267245201052000
3313,1772267245234413000
3314,1772267245268236000
3315,1772267245301081000
3316,1772267245334287000
3317,1772267245368005000
3318,1772267245401234000
3319,1772267245434362000
3320,1772267245468513000
3321,1772267245500826000
3322,1772267245534565000
3323,1772267245567965000
3324,1772267245601003000
3325,1772267245634462000
3326,1772267245668280000
3327,1772267245700786000
3328,1772267245734567000
3329,1772267245767725000
3330,1772267245801316000
3331,1772267245834638000
3332,1772267245867911000
3333,1772267245901052000
3334,1772267245934596000
3335,1772267245967730000
3336,1772267246001243000
3337,1772267246034615000
3338,1772267246067771000
3339,1772267246101197000
3340,1772267246134611000
3341,1772267246167739000
3342,1772267246201410000
3343,1772267246234433000
3344,1772267246267734000
3345,1772267246301509000
3346,1772267246334458000
3347,1772267246367641000
3348,1772267246401848000
3349,1772267246434339000
3350,1772267246467703000
3351,1772267246501120000
3352,1772267246534620000
3353,1772267246567865000
3354,1772267246602168000
3355,1772267246633936000
3356,1772267246668041000
3357,1772267246701220000
3358,1772267246734780000
3359,1772267246767765000
3360,1772267246801725000
3361,1772267246834190000
3362,1772267246867974000
3363,1772267246901128000
3364,1772267246934885000
3365,1772267247001338000
3366,1772267247034542000
3367,1772267247068047000
3368,1772267247101106000
3369,1772267247134891000
3370,1772267247167844000
3371,1772267247201032000
3372,1772267247235051000
3373,1772267247267598000
3374,1772267247301136000
3375,1772267247334893000
3376,1772267247367831000
3377,1772267247401317000
3378,1772267247434637000
3379,1772267247468011000
3380,1772267247501146000
3381,1772267247534849000
3382,1772267247568165000
3383,1772267247600937000
3384,1772267247634574000
3385,1772267247667958000
3386,1772267247701389000
3387,1772267247801393000
3388,1772267247834544000
3389,1772267247868072000
3390,1772267247901346000
3391,1772267247934536000
3392,1772267247968013000
3393,1772267248001402000
3394,1772267248034521000
3395,1772267248068013000
3396,1772267248101425000
3397,1772267248134525000
3398,1772267248168165000
3399,1772267248201263000
3400,1772267248234539000
3401,1772267248268512000
3402,1772267248300993000
3403,1772267248334672000
3404,1772267248368257000
3405,1772267248401124000
3406,1772267248434655000
3407,1772267248468269000
3408,1772267248501164000
3409,1772267248534790000
3410,1772267248568226000
3411,1772267248601089000
3412,1772267248634793000
3413,1772267248668123000
3414,1772267248701241000
3415,1772267248734925000
3416,1772267248767913000
3417,1772267248801527000
3418,1772267248834715000
3419,1772267248867914000
3420,1772267248901647000
3421,1772267248934619000
3422,1772267248968456000
3423,1772267249001105000
3424,1772267249034579000
3425,1772267249067986000
3426,1772267249101640000
3427,1772267249134583000
3428,1772267249167916000
3429,1772267249201535000
3430,1772267249234795000
3431,1772267249267862000
3432,1772267249301612000
3433,1772267249334654000
3434,1772267249368038000
3435,1772267249401621000
3436,1772267249434614000
3437,1772267249468104000
3438,1772267249501287000
3439,1772267249534839000
3440,1772267249568148000
3441,1772267249601665000
3442,1772267249634569000
3443,1772267249668088000
3444,1772267249701668000
3445,1772267249734468000
3446,1772267249768156000
3447,1772267249801556000
3448,1772267249834569000
3449,1772267249868256000
3450,1772267249901306000
3451,1772267249934916000
3452,1772267249968111000
3453,1772267250001318000
3454,1772267250034800000
3455,1772267250068338000
3456,1772267250101150000
3457,1772267250134843000
3458,1772267250168251000
3459,1772267250201233000
3460,1772267250235196000
3461,1772267250267807000
3462,1772267250301437000
3463,1772267250335104000
3464,1772267250367840000
3465,1772267250402289000
3466,1772267250434872000
3467,1772267250468168000
3468,1772267250501565000
3469,1772267250534715000
3470,1772267250568242000
3471,1772267250601568000
3472,1772267250634840000
3473,1772267250668073000
3474,1772267250701596000
3475,1772267250734938000
3476,1772267250767944000
3477,1772267250801567000
3478,1772267250834977000
3479,1772267250868000000
3480,1772267250901908000
3481,1772267250934754000
3482,1772267250968194000
3483,1772267251001547000
3484,1772267251034699000
3485,1772267251068429000
3486,1772267251101366000
3487,1772267251134694000
3488,1772267251168496000
3489,1772267251201407000
3490,1772267251234817000
3491,1772267251268264000
3492,1772267251301428000
3493,1772267251334952000
3494,1772267251368558000
3495,1772267251401171000
3496,1772267251434939000
3497,1772267251468065000
3498,1772267251501596000
3499,1772267251534928000
3500,1772267251568534000
3501,1772267251601132000
3502,1772267251634936000
3503,1772267251668618000
3504,1772267251701027000
3505,1772267251734985000
3506,1772267251768039000
3507,1772267251801818000
3508,1772267251834734000
3509,1772267251868357000
3510,1772267251901354000
3511,1772267251934930000
3512,1772267251968621000
3513,1772267252001026000
3514,1772267252034956000
3515,1772267252068086000
3516,1772267252101795000
3517,1772267252134727000
3518,1772267252168269000
3519,1772267252201645000
3520,1772267252234780000
3521,1772267252268339000
3522,1772267252301697000
3523,1772267252334738000
3524,1772267252368316000
3525,1772267252401730000
3526,1772267252434698000
3527,1772267252468342000
3528,1772267252501839000
3529,1772267252534875000
3530,1772267252568332000
3531,1772267252602059000
3532,1772267252634482000
3533,1772267252668260000
3534,1772267252702013000
3535,1772267252734474000
3536,1772267252768327000
3537,1772267252802078000
3538,1772267252834364000
3539,1772267252868359000
3540,1772267252901469000
3541,1772267252934995000
3542,1772267252968336000
3543,1772267253001497000
3544,1772267253035049000
3545,1772267253068297000
3546,1772267253101625000
3547,1772267253135026000
3548,1772267253168172000
3549,1772267253201757000
3550,1772267253235245000
3551,1772267253267955000
3552,1772267253301736000
3553,1772267253334879000
3554,1772267253368357000
3555,1772267253401796000
3556,1772267253435230000
3557,1772267253467975000
3558,1772267253501761000
3559,1772267253534973000
3560,1772267253568223000
3561,1772267253601769000
3562,1772267253635131000
3563,1772267253668067000
3564,1772267253701737000
3565,1772267253735177000
3566,1772267253768064000
3567,1772267253801760000
3568,1772267253834822000
3569,1772267253901776000
3570,1772267253934862000
3571,1772267253968364000
3572,1772267254001739000
3573,1772267254035030000
3574,1772267254068384000
3575,1772267254101597000
3576,1772267254135389000
3577,1772267254168205000
3578,1772267254201546000
3579,1772267254235125000
3580,1772267254268574000
3581,1772267254301713000
3582,1772267254335153000
3583,1772267254368417000
3584,1772267254401750000
3585,1772267254435145000
3586,1772267254468757000
3587,1772267254501231000
3588,1772267254535117000
3589,1772267254568524000
3590,1772267254601506000
3591,1772267254635143000
3592,1772267254668500000
3593,1772267254701544000
3594,1772267254735167000
3595,1772267254768212000
3596,1772267254835114000
3597,1772267254868336000
3598,1772267254904550000
3599,1772267254935102000
3600,1772267254968831000
3601,1772267255001192000
3602,1772267255035169000
3603,1772267255068616000
3604,1772267255101668000
3605,1772267255135137000
3606,1772267255168660000
3607,1772267255201470000
3608,1772267255235126000
3609,1772267255268507000
3610,1772267255301674000
3611,1772267255335133000
3612,1772267255368537000
3613,1772267255401832000
3614,1772267255434946000
3615,1772267255468585000
3616,1772267255502228000
3617,1772267255534538000
3618,1772267255568533000
3619,1772267255602477000
3620,1772267255634869000
3621,1772267255668522000
3622,1772267255701676000
3623,1772267255735114000
3624,1772267255768515000
3625,1772267255802244000
3626,1772267255834881000
3627,1772267255868214000
3628,1772267255901980000
3629,1772267255934851000
3630,1772267255968493000
3631,1772267256002324000
3632,1772267256034844000
3633,1772267256068342000
3634,1772267256102550000
3635,1772267256134670000
3636,1772267256168275000
3637,1772267256202382000
3638,1772267256234685000
3639,1772267256268530000
3640,1772267256302407000
3641,1772267256335085000
3642,1772267256368128000
3643,1772267256401942000
3644,1772267256435053000
3645,1772267256468583000
3646,1772267256501919000
3647,1772267256535225000
3648,1772267256568442000
3649,1772267256601925000
3650,1772267256635137000
3651,1772267256668619000
3652,1772267256701798000
3653,1772267256735612000
3654,1772267256768035000
3655,1772267256802029000
3656,1772267256835422000
3657,1772267256868263000
3658,1772267256901816000
3659,1772267256935302000
3660,1772267256968544000
3661,1772267257001806000
3662,1772267257035482000
3663,1772267257068404000
3664,1772267257101708000
3665,1772267257135293000
3666,1772267257168572000
3667,1772267257201765000
3668,1772267257235289000
3669,1772267257268543000
3670,1772267257302076000
3671,1772267257335300000
3672,1772267257368421000
3673,1772267257401927000
3674,1772267257435376000
3675,1772267257468481000
3676,1772267257501932000
3677,1772267257535317000
3678,1772267257568642000
3679,1772267257601670000
3680,1772267257635280000
3681,1772267257668432000
3682,1772267257701934000
3683,1772267257735297000
3684,1772267257768550000
3685,1772267257801795000
3686,1772267257835634000
3687,1772267257868855000
3688,1772267257902081000
3689,1772267257935024000
3690,1772267257969355000
3691,1772267258001230000
3692,1772267258035310000
3693,1772267258068581000
3694,1772267258102274000
3695,1772267258135131000
3696,1772267258168835000
3697,1772267258202029000
3698,1772267258234983000
3699,1772267258268688000
3700,1772267258301868000
3701,1772267258335321000
3702,1772267258368673000
3703,1772267258401799000
3704,1772267258435307000
3705,1772267258468705000
3706,1772267258502231000
3707,1772267258534992000
3708,1772267258568698000
3709,1772267258602213000
3710,1772267258634950000
3711,1772267258668685000
3712,1772267258702062000
3713,1772267258735406000
3714,1772267258768427000
3715,1772267258802098000
3716,1772267258835256000
3717,1772267258868639000
3718,1772267258902139000
3719,1772267258935193000
3720,1772267258968695000
3721,1772267259002779000
3722,1772267259034688000
3723,1772267259068591000
3724,1772267259102389000
3725,1772267259135203000
3726,1772267259168422000
3727,1772267259202298000
3728,1772267259235303000
3729,1772267259268370000
3730,1772267259302867000
3731,1772267259334854000
3732,1772267259368486000
3733,1772267259402089000
3734,1772267259435447000
3735,1772267259468597000
3736,1772267259501987000
3737,1772267259535428000
3738,1772267259568572000
3739,1772267259602085000
3740,1772267259635347000
3741,1772267259668563000
3742,1772267259702187000
3743,1772267259735490000
3744,1772267259768565000
3745,1772267259802147000
3746,1772267259835565000
3747,1772267259868554000
3748,1772267259902126000
3749,1772267259935984000
3750,1772267259968328000
3751,1772267260001987000
3752,1772267260035438000
3753,1772267260068595000
3754,1772267260102096000
3755,1772267260135985000
3756,1772267260168509000
3757,1772267260201730000
3758,1772267260235744000
3759,1772267260301745000
3760,1772267260335456000
3761,1772267260369190000
3762,1772267260402077000
3763,1772267260435237000
3764,1772267260468738000
3765,1772267260502110000
3766,1772267260535459000
3767,1772267260569220000
3768,1772267260601701000
3769,1772267260635436000
3770,1772267260670785000
3771,1772267260701969000
3772,1772267260735472000
3773,1772267260769346000
3774,1772267260801814000
3775,1772267260835371000
3776,1772267260868831000
3777,1772267260901969000
3778,1772267260935574000
3779,1772267260968877000
3780,1772267261002006000
3781,1772267261035465000
3782,1772267261068858000
3783,1772267261102302000
3784,1772267261135209000
3785,1772267261168853000
3786,1772267261202179000
3787,1772267261235334000
3788,1772267261268867000
3789,1772267261302239000
3790,1772267261335496000
3791,1772267261368915000
3792,1772267261401976000
3793,1772267261435515000
3794,1772267261468876000
3795,1772267261502232000
3796,1772267261535243000
3797,1772267261568852000
3798,1772267261602805000
3799,1772267261635297000
3800,1772267261668900000
3801,1772267261702423000
3802,1772267261735357000
3803,1772267261768849000
3804,1772267261802310000
3805,1772267261835295000
3806,1772267261868856000
3807,1772267261902235000
3808,1772267261935534000
3809,1772267261968685000
3810,1772267262002364000
3811,1772267262035236000
3812,1772267262068872000
3813,1772267262102773000
3814,1772267262134827000
3815,1772267262168871000
3816,1772267262202310000
3817,1772267262235432000
3818,1772267262268883000
3819,1772267262302645000
3820,1772267262335310000
3821,1772267262368538000
3822,1772267262402258000
3823,1772267262435730000
3824,1772267262468533000
3825,1772267262503040000
3826,1772267262535703000
3827,1772267262568806000
3828,1772267262602226000
3829,1772267262636662000
3830,1772267262668342000
3831,1772267262702246000
3832,1772267262735835000
3833,1772267262768606000
3834,1772267262802261000
3835,1772267262836102000
3836,1772267262868281000
3837,1772267262903037000
3838,1772267262936094000
3839,1772267262968504000
3840,1772267263002038000
3841,1772267263036235000
3842,1772267263068533000
3843,1772267263101898000
3844,1772267263135636000
3845,1772267263168942000
3846,1772267263202066000
3847,1772267263235631000
3848,1772267263268752000
3849,1772267263302251000
3850,1772267263336217000
3851,1772267263368445000
3852,1772267263402029000
3853,1772267263435668000
3854,1772267263469152000
3855,1772267263501837000
3856,1772267263535641000
3857,1772267263569382000
3858,1772267263601900000
3859,1772267263635675000
3860,1772267263668998000
3861,1772267263702187000
3862,1772267263735625000
3863,1772267263769120000
3864,1772267263802122000
3865,1772267263835662000
3866,1772267263869009000
3867,1772267263902172000
3868,1772267263935658000
3869,1772267263969168000
3870,1772267264002339000
3871,1772267264035407000
3872,1772267264069367000
3873,1772267264101953000
3874,1772267264135521000
3875,1772267264169386000
3876,1772267264201827000
3877,1772267264235623000
3878,1772267264269403000
3879,1772267264302004000
3880,1772267264335423000
3881,1772267264369593000
3882,1772267264402011000
3883,1772267264435272000
3884,1772267264469039000
3885,1772267264502615000
3886,1772267264535307000
3887,1772267264569015000
3888,1772267264602460000
3889,1772267264635486000
3890,1772267264669093000
3891,1772267264702793000
3892,1772267264735231000
3893,1772267264769025000
3894,1772267264802859000
3895,1772267264835198000
3896,1772267264869044000
3897,1772267264902524000
3898,1772267264935530000
3899,1772267264969030000
3900,1772267265002482000
3901,1772267265035520000
3902,1772267265069069000
