t,x,y,yaw
77.500000,2.246279,-3.469591,41.818838
77.533333,2.260190,-3.488306,41.845222
77.566667,2.269429,-3.503588,41.869778
77.600000,2.273817,-3.515684,41.892958
77.633333,2.274968,-3.525771,41.916843
77.666667,2.279933,-3.537623,41.942666
77.700000,2.297860,-3.555326,41.969389
77.733333,2.332722,-3.579809,41.996052
77.766667,2.388592,-3.611669,42.023131
77.800000,2.456514,-3.646289,42.049612
77.833333,2.523403,-3.678545,42.074598
77.866667,2.589173,-3.708511,42.099504
77.900000,2.659535,-3.737859,42.125829
77.933333,2.734519,-3.766339,42.152554
77.966667,2.810209,-3.792929,42.177698
78.000000,2.880637,-3.816534,42.200501
78.033333,2.941744,-3.836749,42.221827
78.066667,2.993402,-3.854022,42.242379
78.100000,3.029574,-3.867908,42.261675
78.133333,3.062040,-3.880582,42.280736
78.166667,3.102694,-3.893502,42.300370
78.200000,3.145581,-3.905853,42.318880
78.233333,3.186688,-3.917351,42.335234
78.266667,3.221986,-3.927869,42.350109
78.300000,3.257436,-3.937856,42.365117
78.333333,3.299030,-3.947443,42.381426
78.366667,3.352775,-3.956462,42.398724
78.400000,3.420668,-3.964499,42.415862
78.433333,3.506684,-3.970972,42.433125
78.466667,3.604791,-3.975520,42.450116
78.500000,3.704965,-3.978402,42.465983
78.533333,3.797193,-3.980282,42.481568
78.566667,3.895404,-3.980060,42.498702
78.600000,3.997566,-3.977653,42.516677
78.633333,4.099689,-3.973582,42.532959
78.666667,4.195815,-3.968858,42.547300
78.700000,4.281992,-3.964355,42.560413
78.733333,4.358233,-3.960337,42.573509
78.766667,4.418662,-3.958122,42.586381
78.800000,4.467266,-3.957358,42.599500
78.833333,4.519754,-3.955051,42.614689
78.866667,4.579998,-3.950159,42.630816
78.900000,4.642130,-3.943954,42.644890
78.933333,4.698373,-3.938427,42.657434
78.966667,4.748738,-3.933719,42.670190
79.000000,4.797089,-3.928825,42.684688
79.033333,4.853015,-3.920887,42.700554
79.066667,4.916446,-3.909686,42.715992
79.100000,4.994889,-3.892489,42.731272
79.133333,5.084405,-3.870183,42.746151
79.166667,5.173616,-3.846651,42.759839
79.200000,5.255047,-3.824816,42.772477
79.233333,5.332425,-3.803295,42.786710
79.266667,5.411287,-3.779789,42.802612
79.300000,5.487963,-3.755904,42.817416
79.333333,5.558869,-3.733492,42.829933
79.366667,5.620439,-3.714448,42.841136
79.400000,5.672742,-3.698972,42.852552
79.433333,5.712268,-3.689008,42.864324
79.466667,5.740938,-3.683939,42.876758
79.500000,5.771291,-3.677541,42.891218
79.533333,5.808563,-3.666859,42.907190
79.566667,5.849192,-3.653705,42.920988
79.600000,5.887963,-3.641092,42.931847
79.633333,5.921439,-3.631131,42.941639
79.666667,5.951363,-3.622860,42.952888
79.700000,5.979457,-3.615252,42.966297
79.733333,6.010808,-3.605099,42.980339
79.766667,6.048702,-3.590118,42.993931
79.800000,6.096341,-3.567918,43.006787
79.833333,6.145370,-3.544020,43.018424
79.866667,6.189255,-3.523068,43.029129
79.900000,6.229635,-3.503941,43.041464
79.933333,6.272936,-3.481864,43.055279
79.966667,6.315950,-3.459219,43.068349
80.000000,6.354009,-3.439801,43.079573
80.033333,6.385645,-3.425008,43.089828
80.066667,6.410948,-3.414972,43.100221
80.100000,6.430017,-3.409816,43.111015
80.133333,6.439929,-3.412278,43.122295
80.166667,6.449860,-3.414618,43.135808
80.200000,6.464245,-3.412769,43.151312
80.233333,6.480077,-3.409350,43.164609
80.266667,6.493000,-3.408515,43.174935
80.300000,6.501626,-3.411744,43.184130
80.333333,6.507443,-3.417711,43.194841
80.366667,6.513324,-3.423616,43.207925
80.400000,6.523415,-3.425095,43.222095
80.433333,6.541682,-3.417627,43.235493
80.466667,6.569243,-3.399538,43.247860
80.500000,6.597939,-3.379642,43.258676
80.533333,6.622517,-3.363996,43.268459
80.566667,6.646906,-3.348080,43.279877
80.600000,6.673622,-3.328773,43.292866
80.633333,6.701360,-3.307579,43.304965
80.666667,6.727653,-3.287662,43.315171
80.700000,6.750096,-3.272244,43.324460
80.733333,6.766353,-3.264586,43.333907
80.766667,6.775381,-3.266408,43.343390
80.800000,6.777362,-3.277845,43.353018
80.833333,6.781785,-3.286013,43.365538
80.866667,6.788583,-3.290833,43.378862
80.900000,6.795445,-3.295562,43.389727
80.933333,6.797949,-3.306892,43.398719
80.966667,6.796210,-3.324915,43.407868
81.000000,6.794660,-3.342970,43.418836
81.033333,6.796472,-3.355943,43.431617
81.066667,6.805623,-3.356868,43.444388
81.100000,6.824804,-3.340367,43.457530
81.133333,6.851626,-3.309679,43.469903
81.166667,6.878144,-3.278704,43.480096
81.200000,6.901522,-3.252754,43.489881
81.233333,6.923677,-3.228329,43.501057
81.266667,6.942803,-3.208987,43.513838
81.300000,6.959915,-3.192992,43.526882
81.333333,6.972553,-3.185820,43.538341
81.366667,6.980079,-3.189400,43.548024
81.400000,6.983507,-3.202013,43.556387
81.433333,6.980527,-3.229210,43.563678
81.466667,6.972201,-3.269285,43.572426
81.500000,6.965110,-3.307633,43.584124
81.533333,6.959231,-3.344212,43.596082
81.566667,6.952999,-3.382698,43.606363
81.600000,6.945664,-3.424954,43.614889
81.633333,6.937266,-3.471010,43.622982
81.666667,6.928607,-3.519029,43.632268
81.700000,6.922463,-3.561495,43.643154
81.733333,6.920668,-3.592672,43.654696
81.766667,6.927318,-3.599156,43.666968
81.800000,6.940028,-3.586473,43.678412
81.833333,6.952623,-3.573656,43.687798
81.866667,6.963414,-3.566479,43.696875
81.900000,6.973582,-3.561126,43.707312
81.933333,6.983163,-3.557596,43.719115
81.966667,6.992206,-3.555890,43.730629
82.000000,6.999797,-3.559906,43.740415
82.033333,7.005104,-3.573575,43.748120
82.066667,7.008242,-3.596941,43.754536
82.100000,7.008868,-3.631986,43.760113
82.133333,7.006292,-3.682663,43.766533
82.166667,7.004202,-3.733390,43.776253
82.200000,7.003027,-3.782179,43.786616
82.233333,7.001908,-3.832928,43.795347
82.266667,7.000434,-3.887605,43.802397
82.300000,6.998635,-3.946228,43.809061
82.333333,6.997301,-4.004874,43.817015
82.366667,6.998076,-4.053664,43.826581
82.400000,7.001097,-4.090578,43.837001
82.433333,7.007734,-4.103676,43.847870
82.466667,7.016984,-4.096854,43.857945
82.500000,7.026643,-4.085969,43.866228
82.533333,7.036002,-4.076993,43.873914
82.566667,7.044884,-4.071924,43.882434
82.600000,7.053537,-4.068771,43.892035
82.633333,7.062160,-4.065535,43.901239
82.666667,7.070466,-4.066210,43.908739
82.700000,7.078098,-4.076799,43.914352
82.733333,7.085153,-4.097325,43.919278
82.766667,7.091364,-4.133789,43.923782
82.800000,7.096942,-4.186204,43.929557
82.833333,7.102816,-4.242589,43.938582
82.866667,7.109098,-4.302919,43.948234
82.900000,7.115839,-4.365182,43.956683
82.933333,7.122945,-4.431384,43.963737
82.966667,7.130443,-4.501534,43.970391
83.000000,7.138497,-4.569633,43.978193
83.033333,7.147133,-4.627666,43.987527
83.066667,7.156137,-4.671617,43.997548
83.100000,7.165127,-4.697482,44.007594
83.133333,7.173737,-4.705266,44.017195
83.166667,7.182238,-4.708972,44.025354
83.200000,7.191369,-4.724593,44.032676
83.233333,7.200887,-4.744138,44.042108
83.266667,7.210765,-4.765584,44.053214
83.300000,7.221215,-4.790906,44.064629
83.333333,7.232844,-4.826066,44.074757
83.366667,7.246401,-4.877030,44.083602
83.400000,7.261685,-4.939804,44.091799
83.433333,7.279012,-5.016368,44.098502
83.466667,7.298323,-5.104723,44.105202
83.500000,7.319184,-5.198872,44.113827
83.533333,7.340927,-5.292827,44.123201
83.566667,7.364059,-5.390544,44.131657
83.600000,7.388787,-5.494014,44.138474
83.633333,7.414778,-5.601274,44.144457
83.666667,7.441167,-5.706390,44.151297
83.700000,7.467050,-5.803415,44.159912
83.733333,7.491659,-5.888400,44.169834
83.766667,7.513989,-5.957444,44.180002
83.800000,7.533294,-6.008647,44.189969
83.833333,7.551752,-6.053809,44.198662
83.866667,7.572793,-6.108567,44.206617
83.900000,7.594399,-6.163125,44.216874
83.933333,7.616167,-6.215496,44.228766
83.966667,7.638036,-6.265673,44.240483
84.000000,7.661978,-6.321404,44.250237
84.033333,7.689071,-6.386554,44.258025
84.066667,7.720536,-6.464947,44.265176
84.100000,7.755938,-6.554627,44.271741
84.133333,7.795363,-6.655572,44.277664
84.166667,7.837323,-6.761962,44.285043
84.200000,7.879592,-6.866091,44.293685
84.233333,7.923941,-6.973673,44.301630
84.266667,7.969608,-7.082854,44.307983
84.300000,8.017141,-7.195569,44.313201
84.333333,8.065318,-7.308015,44.318909
84.366667,8.112264,-7.414481,44.325924
84.400000,8.155951,-7.509303,44.334125
84.433333,8.195507,-7.590651,44.342636
84.466667,8.229263,-7.654871,44.351127
84.500000,8.260556,-7.711388,44.358630
84.533333,8.295931,-7.776976,44.364862
84.566667,8.334076,-7.847858,44.372284
84.600000,8.372053,-7.916577,44.380837
84.633333,8.410611,-7.984971,44.389313
84.666667,8.452049,-8.058578,44.396218
84.700000,8.497931,-8.141091,44.401407
84.733333,8.549081,-8.234346,44.405550
84.766667,8.603801,-8.334728,44.408431
84.800000,8.661119,-8.440494,44.409595
84.833333,8.719318,-8.548046,44.410107
84.866667,8.776811,-8.653716,44.411256
84.900000,8.835281,-8.761129,44.412593
84.933333,8.896295,-8.873963,44.412994
84.966667,8.961471,-8.995887,44.412905
85.000000,9.029205,-9.123239,44.413300
85.033333,9.095486,-9.246852,44.415038
85.066667,9.157053,-9.359408,44.417826
85.100000,9.213949,-9.460876,44.421638
85.133333,9.263554,-9.545845,44.425924
85.166667,9.311751,-9.627015,44.429740
85.200000,9.363631,-9.715255,44.432305
85.233333,9.414889,-9.801549,44.435167
85.266667,9.462942,-9.880480,44.438852
85.300000,9.507680,-9.952091,44.441856
85.333333,9.553382,-10.025429,44.442996
85.366667,9.603445,-10.107755,44.442060
85.400000,9.657783,-10.199132,44.440311
85.433333,9.716339,-10.299594,44.438300
85.466667,9.780849,-10.412749,44.436418
85.500000,9.846958,-10.529591,44.435078
85.533333,9.912138,-10.644673,44.434578
85.566667,9.978083,-10.761612,44.433656
85.600000,10.047242,-10.885891,44.431479
85.633333,10.119490,-11.017581,44.428573
85.666667,10.192286,-11.151253,44.426197
85.700000,10.262372,-11.279592,44.425123
85.733333,10.327293,-11.397108,44.424907
85.766667,10.385486,-11.500110,44.426065
85.800000,10.436078,-11.586784,44.427514
85.833333,10.485045,-11.669787,44.428706
85.866667,10.537440,-11.760008,44.428474
85.900000,10.594040,-11.859305,44.427399
85.933333,10.656682,-11.971241,44.427486
85.966667,10.722100,-12.088499,44.429083
86.000000,10.787029,-12.203758,44.432282
86.033333,10.847889,-12.309847,44.434945
86.066667,10.906294,-12.410434,44.436651
86.100000,10.963951,-12.509144,44.437989
86.133333,11.022502,-12.609630,44.438159
86.166667,11.080931,-12.710175,44.437007
86.200000,11.140128,-12.812581,44.435913
86.233333,11.199275,-12.915022,44.435412
86.266667,11.260025,-13.021136,44.434043
86.300000,11.325771,-13.138175,44.431999
86.333333,11.395604,-13.264365,44.429929
86.366667,11.466946,-13.394286,44.428211
86.400000,11.538084,-13.524321,44.426635
86.433333,11.609001,-13.654475,44.424942
86.466667,11.679630,-13.784780,44.422741
86.500000,11.750750,-13.917085,44.420026
86.533333,11.822339,-14.051403,44.417199
86.566667,11.894385,-14.187740,44.414371
86.600000,11.966060,-14.324272,44.411655
86.633333,12.037350,-14.461005,44.408831
86.666667,12.108209,-14.597959,44.405692
86.700000,12.178643,-14.735133,44.402591
86.733333,12.247844,-14.870694,44.399515
86.766667,12.316613,-15.006473,44.396336
86.800000,12.384973,-15.142462,44.393312
86.833333,12.452150,-15.276810,44.390455
86.866667,12.518909,-15.411365,44.387349
86.900000,12.586005,-15.547978,44.384056
86.933333,12.654204,-15.688498,44.380763
86.966667,12.722771,-15.831062,44.377891
87.000000,12.790198,-15.971960,44.375266
87.033333,12.855784,-16.109314,44.373002
87.066667,12.920278,-16.244975,44.370570
87.100000,12.983683,-16.378942,44.368096
87.133333,13.045279,-16.509348,44.365763
87.166667,13.105124,-16.636168,44.363738
87.200000,13.163980,-16.761248,44.361789
87.233333,13.221853,-16.884583,44.359823
87.266667,13.279462,-17.008041,44.357685
87.300000,13.337535,-17.133484,44.355541
87.333333,13.395341,-17.259051,44.353418
87.366667,13.452868,-17.384745,44.351190
87.400000,13.510088,-17.510577,44.348758
87.433333,13.567734,-17.638409,44.346483
87.466667,13.625790,-17.768246,44.344149
87.500000,13.683542,-17.898217,44.341815
87.533333,13.741669,-18.030205,44.339319
87.566667,13.799468,-18.162336,44.336841
87.600000,13.857620,-18.296491,44.334294
87.633333,13.915413,-18.430800,44.331623
87.666667,13.973501,-18.567154,44.328766
87.700000,14.031197,-18.703673,44.325899
87.733333,14.088508,-18.840355,44.323074
87.766667,14.145429,-18.977199,44.320227
87.800000,14.201968,-19.114203,44.317433
87.833333,14.258117,-19.251366,44.314591
87.866667,14.313877,-19.388688,44.311752
87.900000,14.369244,-19.526168,44.308895
87.933333,14.424216,-19.663807,44.306026
87.966667,14.478791,-19.801603,44.303144
88.000000,14.532971,-19.939556,44.300273
88.033333,14.586750,-20.077665,44.297372
88.066667,14.640126,-20.215930,44.294457
88.100000,14.693092,-20.354352,44.291497
88.133333,14.745648,-20.492931,44.288532
88.166667,14.797800,-20.631663,44.285616
88.200000,14.849540,-20.770548,44.282656
88.233333,14.900876,-20.909583,44.279739
88.266667,14.951803,-21.048769,44.276807
88.300000,15.002321,-21.188104,44.273864
88.333333,15.052401,-21.327594,44.270728
88.366667,15.102048,-21.467240,44.267625
88.400000,15.151264,-21.607039,44.264540
88.433333,15.200049,-21.746988,44.261458
88.466667,15.248404,-21.887087,44.258388
88.500000,15.296328,-22.027334,44.255313
88.533333,15.343816,-22.167728,44.252209
88.566667,15.390866,-22.308270,44.249088
88.600000,15.437480,-22.448958,44.245988
88.633333,15.483657,-22.589789,44.242883
88.666667,15.529386,-22.730766,44.239707
88.700000,15.574666,-22.871887,44.236520
88.733333,15.619495,-23.013153,44.233328
88.766667,15.663868,-23.154562,44.230103
88.800000,15.707781,-23.296114,44.226849
88.833333,15.751236,-23.437808,44.223613
88.866667,15.794229,-23.579643,44.220358
88.900000,15.836760,-23.721616,44.217102
88.933333,15.878829,-23.863728,44.213849
88.966667,15.920435,-24.005975,44.210595
89.000000,15.961578,-24.148357,44.207339
89.033333,16.002257,-24.290873,44.204082
89.066667,16.042470,-24.433520,44.200818
89.100000,16.082219,-24.576298,44.197564
89.133333,16.121504,-24.719204,44.194310
89.166667,16.160320,-24.862238,44.191035
89.200000,16.198654,-25.005401,44.187668
89.233333,16.236505,-25.148692,44.184299
89.266667,16.273876,-25.292109,44.180942
89.300000,16.310769,-25.435651,44.177615
89.333333,16.347183,-25.579315,44.174278
89.366667,16.383116,-25.723099,44.170932
89.400000,16.418569,-25.867003,44.167598
89.433333,16.453540,-26.011024,44.164251
89.466667,16.488028,-26.155162,44.160895
89.500000,16.522032,-26.299415,44.157541
89.533333,16.555550,-26.443782,44.154168
89.566667,16.588582,-26.588260,44.150803
89.600000,16.621119,-26.732850,44.147386
89.633333,16.653156,-26.877552,44.143921
89.666667,16.684688,-27.022364,44.140439
89.700000,16.715719,-27.167285,44.136981
89.733333,16.746249,-27.312312,44.133520
89.766667,16.776279,-27.457443,44.130076
89.800000,16.805796,-27.602679,44.126544
89.833333,16.834799,-27.748019,44.123009
89.866667,16.863290,-27.893459,44.119483
89.900000,16.891268,-28.039000,44.115958
89.933333,16.918733,-28.184638,44.112431
89.966667,16.945685,-28.330372,44.108913
90.000000,16.972113,-28.476201,44.105321
90.033333,16.998019,-28.622124,44.101738
90.066667,17.023401,-28.768139,44.098152
90.100000,17.048261,-28.914243,44.094576
90.133333,17.072598,-29.060436,44.090999
90.166667,17.096405,-29.206716,44.087376
90.200000,17.119685,-29.353080,44.083770
90.233333,17.142432,-29.499529,44.080137
90.266667,17.164650,-29.646058,44.076521
90.300000,17.186339,-29.792667,44.072913
90.333333,17.207492,-29.939353,44.069257
90.366667,17.228110,-30.086116,44.065608
90.400000,17.248189,-30.232954,44.061938
90.433333,17.267729,-30.379864,44.058273
90.466667,17.286731,-30.526845,44.054609
90.500000,17.305195,-30.673894,44.050943
90.533333,17.323124,-30.821010,44.047313
90.566667,17.340515,-30.968190,44.043653
90.600000,17.357369,-31.115432,44.040011
90.633333,17.373676,-31.262736,44.036292
90.666667,17.389430,-31.410099,44.032543
90.700000,17.404632,-31.557521,44.028794
90.733333,17.419286,-31.704998,44.025078
90.766667,17.433384,-31.852529,44.021309
90.800000,17.446928,-32.000112,44.017550
90.833333,17.459918,-32.147745,44.013802
90.866667,17.472351,-32.295426,44.010031
90.900000,17.484227,-32.443152,44.006258
90.933333,17.495546,-32.590922,44.002491
90.966667,17.506295,-32.738734,43.998632
91.000000,17.516473,-32.886587,43.994765
91.033333,17.526080,-33.034477,43.990905
91.066667,17.535116,-33.182404,43.987048
91.100000,17.543589,-33.330364,43.983245
91.133333,17.551498,-33.478356,43.979431
91.166667,17.558842,-33.626376,43.975612
91.200000,17.565608,-33.774424,43.971707
91.233333,17.571794,-33.922496,43.967788
91.266667,17.577403,-34.070592,43.963900
91.300000,17.582438,-34.218709,43.960018
91.333333,17.586893,-34.366844,43.956103
91.366667,17.590766,-34.514995,43.952174
91.400000,17.594046,-34.663160,43.948168
91.433333,17.596733,-34.811336,43.944170
91.466667,17.598832,-34.959523,43.940204
91.500000,17.600335,-35.107716,43.936181
91.533333,17.601245,-35.255915,43.932179
91.566667,17.601564,-35.404115,43.928191
91.600000,17.601297,-35.552317,43.924230
91.633333,17.600433,-35.700515,43.920214
91.666667,17.598978,-35.848709,43.916214
91.700000,17.596922,-35.996896,43.912167
91.733333,17.594266,-36.145073,43.908116
91.766667,17.591016,-36.293238,43.904108
91.800000,17.587168,-36.441389,43.900071
91.833333,17.582707,-36.589522,43.895933
91.866667,17.577633,-36.737635,43.891790
91.900000,17.571942,-36.885725,43.887631
91.933333,17.565631,-37.033790,43.883434
91.966667,17.558703,-37.181828,43.879274
92.000000,17.551174,-37.329837,43.875212
92.033333,17.543037,-37.477814,43.871106
92.066667,17.534289,-37.625756,43.866976
92.100000,17.524933,-37.773660,43.862862
92.133333,17.514957,-37.921524,43.858671
92.166667,17.504372,-38.069345,43.854557
92.200000,17.493175,-38.217122,43.850414
92.233333,17.481371,-38.364851,43.846300
92.266667,17.468964,-38.512531,43.842225
92.300000,17.455939,-38.660157,43.838037
92.333333,17.442304,-38.807729,43.833903
92.366667,17.428054,-38.955242,43.829736
92.400000,17.413185,-39.102694,43.825534
92.433333,17.397693,-39.250081,43.821309
92.466667,17.381586,-39.397403,43.817141
92.500000,17.364856,-39.544655,43.812908
92.533333,17.347503,-39.691834,43.808677
92.566667,17.329525,-39.838939,43.804423
92.600000,17.310920,-39.985965,43.800165
92.633333,17.291684,-40.132910,43.795873
92.666667,17.271819,-40.279772,43.791592
92.700000,17.251323,-40.426546,43.787289
92.733333,17.230193,-40.573231,43.782974
92.766667,17.208436,-40.719824,43.778696
92.800000,17.186044,-40.866321,43.774361
92.833333,17.163015,-41.012719,43.770009
92.866667,17.139347,-41.159015,43.765647
92.900000,17.115039,-41.305206,43.761268
92.933333,17.090091,-41.451289,43.756891
92.966667,17.064505,-41.597261,43.752519
93.000000,17.038279,-41.743120,43.748132
93.033333,17.011412,-41.888862,43.743737
93.066667,16.983902,-42.034484,43.739326
93.100000,16.955751,-42.179984,43.734917
93.133333,16.926959,-42.325358,43.730513
93.166667,16.897527,-42.470603,43.726105
93.200000,16.867453,-42.615717,43.721687
93.233333,16.836737,-42.760697,43.717262
93.266667,16.805381,-42.905539,43.712841
93.300000,16.773383,-43.050241,43.708410
93.333333,16.740741,-43.194799,43.703953
93.366667,16.707452,-43.339209,43.699477
93.400000,16.673511,-43.483467,43.694960
93.433333,16.638922,-43.627571,43.690465
93.466667,16.603683,-43.771517,43.685952
93.500000,16.567797,-43.915304,43.681455
93.533333,16.531266,-44.058928,43.676964
93.566667,16.494090,-44.202386,43.672474
93.600000,16.456271,-44.345676,43.667989
93.633333,16.417808,-44.488795,43.663491
93.666667,16.378703,-44.631740,43.659006
93.700000,16.338959,-44.774508,43.654529
93.733333,16.298575,-44.917097,43.650045
93.766667,16.257554,-45.059503,43.645570
93.800000,16.215894,-45.201725,43.641090
93.833333,16.173599,-45.343758,43.636615
93.866667,16.130670,-45.485601,43.632147
93.900000,16.087102,-45.627249,43.627640
93.933333,16.042899,-45.768701,43.623160
93.966667,15.998070,-45.909955,43.618726
94.000000,15.952616,-46.051010,43.614302
94.033333,15.906539,-46.191863,43.609882
94.066667,15.859829,-46.332506,43.605379
94.100000,15.812485,-46.472937,43.600868
94.133333,15.764512,-46.613155,43.596392
94.166667,15.715921,-46.753160,43.591978
94.200000,15.666710,-46.892948,43.587546
94.233333,15.616875,-47.032515,43.583074
94.266667,15.566415,-47.171857,43.578595
94.300000,15.515332,-47.310972,43.574122
94.333333,15.463627,-47.449857,43.569649
94.366667,15.411302,-47.588509,43.565182
94.400000,15.358366,-47.726930,43.560770
94.433333,15.304820,-47.865116,43.556357
94.466667,15.250663,-48.003064,43.551936
94.500000,15.195897,-48.140771,43.547515
94.533333,15.140520,-48.278233,43.543074
94.566667,15.084532,-48.415448,43.538621
94.600000,15.027931,-48.552410,43.534153
94.633333,14.970713,-48.689116,43.529645
94.666667,14.912882,-48.825563,43.525152
94.700000,14.854443,-48.961752,43.520694
94.733333,14.795397,-49.097678,43.516234
94.766667,14.735744,-49.233340,43.511770
94.800000,14.675485,-49.368733,43.507289
94.833333,14.614619,-49.503854,43.502805
94.866667,14.553149,-49.638701,43.498327
94.900000,14.491073,-49.773270,43.493831
94.933333,14.428392,-49.907559,43.489329
94.966667,14.365106,-50.041564,43.484826
95.000000,14.301218,-50.175282,43.480321
95.033333,14.236730,-50.308713,43.475832
95.066667,14.171649,-50.441855,43.471378
95.100000,14.105975,-50.574706,43.466926
95.133333,14.039710,-50.707263,43.462472
95.166667,13.972854,-50.839523,43.458006
95.200000,13.905401,-50.971479,43.453488
95.233333,13.837355,-51.103131,43.448989
95.266667,13.768717,-51.234474,43.444486
95.300000,13.699489,-51.365508,43.439987
95.333333,13.629672,-51.496229,43.435492
95.366667,13.559269,-51.626635,43.431000
95.400000,13.488281,-51.756724,43.426505
95.433333,13.416706,-51.886491,43.421996
95.466667,13.344542,-52.015930,43.417441
95.500000,13.271791,-52.145041,43.412909
95.533333,13.198454,-52.273819,43.408353
95.566667,13.124532,-52.402263,43.403816
95.600000,13.050025,-52.530367,43.399245
95.633333,12.974933,-52.658131,43.394681
95.666667,12.899260,-52.785550,43.390122
95.700000,12.823009,-52.912625,43.385580
95.733333,12.746181,-53.039352,43.381034
95.766667,12.668774,-53.165726,43.376463
95.800000,12.590797,-53.291749,43.371943
95.833333,12.512245,-53.417415,43.367375
95.866667,12.433124,-53.542723,43.362838
95.900000,12.353437,-53.667672,43.358318
95.933333,12.273183,-53.792257,43.353768
95.966667,12.192364,-53.916476,43.349229
96.000000,12.110990,-54.040334,43.344764
96.033333,12.029063,-54.163827,43.340287
96.066667,11.946587,-54.286954,43.335836
96.100000,11.863563,-54.409711,43.331375
96.133333,11.779993,-54.532098,43.326929
96.166667,11.695877,-54.654110,43.322454
96.200000,11.611216,-54.775744,43.317980
96.233333,11.526008,-54.896996,43.313477
96.266667,11.440254,-55.017861,43.308959
96.300000,11.353954,-55.138338,43.304446
96.333333,11.267112,-55.258425,43.299929
96.366667,11.179728,-55.378117,43.295413
96.400000,11.091811,-55.497420,43.290955
96.433333,11.003356,-55.616323,43.286437
96.466667,10.914362,-55.734823,43.281893
96.500000,10.824832,-55.852919,43.277361
96.533333,10.734768,-55.970609,43.272838
96.566667,10.644172,-56.087889,43.268307
96.600000,10.553045,-56.204757,43.263772
96.633333,10.461389,-56.321210,43.259229
96.666667,10.369205,-56.437246,43.254696
96.700000,10.276499,-56.552866,43.250189
96.733333,10.183270,-56.668065,43.245659
96.766667,10.089519,-56.782838,43.241111
96.800000,9.995245,-56.897182,43.236547
96.833333,9.900451,-57.011096,43.231994
96.866667,9.805141,-57.124578,43.227455
96.900000,9.709312,-57.237622,43.222876
96.933333,9.612969,-57.350229,43.218316
96.966667,9.516113,-57.462394,43.213746
97.000000,9.418740,-57.574110,43.209131
97.033333,9.320852,-57.685376,43.204513
97.066667,9.222448,-57.796185,43.199864
97.100000,9.123529,-57.906534,43.195204
97.133333,9.024098,-58.016422,43.190551
97.166667,8.924160,-58.125850,43.185931
97.200000,8.823718,-58.234815,43.181319
97.233333,8.722774,-58.343316,43.176700
97.266667,8.621328,-58.451347,43.172068
97.300000,8.519383,-58.558908,43.167437
97.333333,8.416941,-58.665995,43.162803
97.366667,8.314003,-58.772605,43.158158
97.400000,8.210572,-58.878737,43.153528
97.433333,8.106650,-58.984388,43.148886
97.466667,8.002237,-59.089555,43.144237
97.500000,7.897334,-59.194232,43.139558
97.533333,7.791944,-59.298419,43.134896
97.566667,7.686070,-59.402113,43.130237
97.600000,7.579712,-59.505312,43.125568
97.633333,7.472875,-59.608015,43.120910
97.666667,7.365558,-59.710215,43.116222
97.700000,7.257763,-59.811911,43.111527
97.733333,7.149493,-59.913102,43.106858
97.766667,7.040751,-60.013785,43.102177
97.800000,6.931537,-60.113955,43.097470
97.833333,6.821853,-60.213611,43.092770
97.866667,6.711705,-60.312754,43.088107
97.900000,6.601097,-60.411383,43.083447
97.933333,6.490035,-60.509503,43.078850
97.966667,6.378524,-60.607112,43.074254
98.000000,6.266563,-60.704203,43.069624
98.033333,6.154152,-60.800773,43.064985
98.066667,6.041291,-60.896816,43.060305
98.100000,5.927979,-60.992327,43.055598
98.133333,5.814217,-61.087300,43.050865
98.166667,5.700007,-61.181734,43.046136
98.200000,5.585356,-61.275634,43.041465
98.233333,5.470271,-61.369001,43.036828
98.266667,5.354754,-61.461833,43.032185
98.300000,5.238807,-61.554128,43.027542
98.333333,5.122434,-61.645885,43.022915
98.366667,5.005638,-61.737103,43.018286
98.400000,4.888415,-61.827770,43.013584
98.433333,4.770764,-61.917881,43.008849
98.466667,4.652687,-62.007433,43.004114
98.500000,4.534189,-62.096428,42.999393
98.533333,4.415278,-62.184871,42.994743
98.566667,4.295961,-62.272765,42.990141
98.600000,4.176241,-62.360111,42.985546
98.633333,4.056120,-62.446905,42.980943
98.666667,3.935600,-62.533142,42.976322
98.700000,3.814681,-62.618819,42.971679
98.733333,3.693358,-62.703923,42.966947
98.766667,3.571635,-62.788452,42.962221
98.800000,3.449513,-62.872405,42.957498
98.833333,3.327002,-62.955789,42.952842
98.866667,3.204104,-63.038603,42.948199
98.900000,3.080824,-63.120848,42.943565
98.933333,2.957165,-63.202520,42.938933
98.966667,2.833122,-63.283607,42.934215
99.000000,2.708699,-63.364110,42.929507
99.033333,2.583897,-63.444025,42.924794
99.066667,2.458718,-63.523345,42.920035
99.100000,2.333163,-63.602072,42.915301
99.133333,2.207241,-63.680209,42.910603
99.166667,2.080955,-63.757759,42.905956
99.200000,1.954309,-63.834718,42.901279
99.233333,1.827307,-63.911087,42.896629
99.266667,1.699950,-63.986865,42.891978
99.300000,1.572238,-64.062041,42.887262
99.333333,1.444171,-64.136611,42.882521
99.366667,1.315752,-64.210571,42.877774
99.400000,1.186982,-64.283920,42.873014
99.433333,1.057863,-64.356653,42.868237
99.466667,0.928401,-64.428772,42.863490
99.500000,0.798599,-64.500280,42.858776
99.533333,0.668462,-64.571175,42.854060
99.566667,0.537991,-64.641455,42.849337
99.600000,0.407190,-64.711117,42.844614
99.633333,0.276061,-64.780160,42.839884
99.666667,0.144607,-64.848582,42.835151
