timestamp_ns,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
91479158068,1.35921,-3.13315,-14.1811,36.5609,17.5392,11.7111
91481643068,0.648484,-3.62322,-15.4371,44.1628,10.6647,11.4345
91484128068,0.297292,-4.34411,-14.2503,42.8865,4.99221,10.148
91486613068,0.216969,-4.90092,-11.0983,34.2413,6.93122,4.48626
91489098068,0.440614,-4.80163,-7.02224,22.1909,4.30509,0.278304
91491583068,0.629939,-5.29016,-3.85115,1.25059,-6.9848,-0.0700004
91494068068,0.912011,-5.78955,-2.27277,-6.4928,-14.5064,0.751859
91496553068,1.0299,-5.48238,-2.49006,-2.41956,-12.0584,-2.91708
91499038068,0.999154,-6.35917,-4.78719,-2.3346,-8.78489,-7.64521
91501523068,0.916344,-5.48242,-7.74816,8.35813,-9.64193,-9.64163
91504008068,0.823674,-5.13816,-11.1939,22.7192,-12.6941,-9.74321
91506493068,0.737196,-4.72439,-13.2976,31.695,-12.4541,-12.2928
91508978068,0.736822,-4.3163,-13.768,34.4522,-10.4876,-15.553
91511463068,0.768934,-4.59251,-12.3472,31.8386,-12.1545,-16.3127
91513948068,0.910799,-4.7357,-9.79934,29.4372,-14.0357,-17.0718
91516433068,1.11374,-5.38402,-7.01985,23.9207,-15.2654,-19.1858
91518918068,1.46803,-5.85359,-4.46961,17.0083,-18.0623,-20.5961
91521403068,2.54055,-6.30109,-2.41604,11.4844,-20.7327,-19.2102
91523888068,3.60883,-6.57221,-1.60177,4.69916,-13.5745,-11.6044
91526373068,4.72144,-6.54455,-2.22262,0.109834,-6.97783,-4.25452
91528858068,5.26713,-6.37718,-4.2356,-1.29761,-16.1641,-2.44831
91531343068,4.94065,-6.19371,-7.15119,3.21452,-23.919,-0.852365
91533828068,3.96215,-5.96697,-9.98082,15.6834,-14.5302,1.13234
91536313068,2.84839,-6.02845,-11.8792,28.9111,1.63303,-0.706261
91538798068,1.91734,-5.93197,-12.4093,36.1221,3.95501,-2.80512
91541283068,1.44588,-6.1653,-11.564,36.0728,-4.52218,-3.58373
91543768068,1.87033,-6.56468,-9.23102,32.3912,-12.7339,-3.9396
91546253068,2.86875,-6.65263,-6.03844,25.2213,-13.3529,-1.89038
91548738068,3.7911,-7.0472,-2.91749,9.82084,-11.4196,3.09526
91551223068,4.36396,-6.77616,-0.682444,-4.77742,-16.4374,7.37984
91553708068,4.21288,-6.54189,0.0386937,-14.2704,-19.6411,7.12362
91556193068,3.84421,-6.4638,-1.38448,-15.3374,-13.6351,4.2169
91558678068,3.58194,-6.45843,-4.24276,-6.13293,-6.53864,5.22047
91561163068,3.57498,-6.6835,-8.19469,10.0753,-8.6004,9.55789
91563648068,3.47345,-6.65439,-11.244,21.2613,-15.8476,11.7311
91566133068,3.16085,-6.27232,-12.383,26.7132,-17.4493,10.3788
91568618068,2.49417,-5.81615,-11.1007,19.5555,-10.8951,7.54172
91571103068,1.85457,-5.12307,-8.33796,9.16281,-6.09338,7.35697
91573588068,1.46423,-4.97785,-5.81159,1.40936,-9.52544,7.29646
91576073068,1.54462,-5.02186,-4.51737,-2.65487,-16.8942,4.49221
91578558068,2.33718,-5.38534,-4.53647,-2.28985,-24.1847,2.51468
91581043068,3.42736,-5.94524,-5.494,-0.410785,-25.5734,6.18309
91583528068,4.49259,-6.31459,-6.75719,1.45378,-21.2125,11.3085
91586013068,5.24445,-6.57618,-7.86277,3.79722,-19.9234,12.7591
91588498068,5.51096,-6.6155,-8.7821,2.33219,-20.3748,12.9852
91590983068,5.32314,-6.5777,-9.51757,3.46178,-19.3915,17.1757
91593468068,4.87128,-6.28821,-9.90679,5.63368,-20.0641,20.6697
91595953068,4.34161,-5.91384,-9.9641,7.93855,-21.9522,19.8015
91598438068,3.97778,-5.3294,-9.7277,7.09924,-20.402,17.2324
91600923068,3.95999,-4.73766,-9.47459,8.37159,-17.2381,18.8362
91603408068,4.32247,-4.5129,-9.39579,9.24395,-20.1273,23.1821
91605893068,4.77863,-4.44198,-9.4531,10.5406,-25.9507,27.2717
91608378068,4.84356,-4.78001,-9.56533,12.0286,-26.3154,29.4607
91610863068,4.45103,-4.924,-9.31699,13.9976,-23.2316,30.1024
91613348068,3.65174,-5.21933,-8.8418,13.9324,-21.9881,28.8087
91615833068,2.73028,-5.19654,-8.26394,14.008,-22.0071,26.5104
91618318068,2.25025,-5.01708,-7.65025,12.4843,-24.2463,25.0915
91620803068,2.47774,-4.80135,-7.26103,11.3725,-25.9246,23.8612
91623288068,3.28418,-4.61086,-7.17507,11.485,-26.5526,26.006
91625773068,4.45392,-4.66823,-7.20133,11.7157,-31.6519,31.4215
91628258068,5.025,-4.89882,-7.33983,12.4101,-34.9787,36.2168
91630743068,4.86378,-4.97268,-7.03896,12.4621,-35.3582,38.0298
91633228068,3.84441,-4.80567,-6.45154,8.13817,-33.7296,36.5188
91635713068,2.52916,-4.18697,-5.89039,4.69173,-28.7991,32.7069
91638198068,1.51198,-3.39942,-5.81398,9.1096,-27.678,29.0329
91640683068,1.06073,-2.70654,-6.34648,15.6811,-35.0815,26.8684
91643168068,1.25194,-2.64663,-6.96255,13.7871,-45.8793,27.9646
91645653068,1.72528,-2.99797,-7.1297,13.0467,-46.8393,32.7011
91648138068,1.90939,-3.67794,-6.64496,13.4134,-35.9239,35.6755
91650623068,1.70976,-4.83829,-5.73518,11.897,-30.1007,37.5126
91653108068,0.755691,-6.17406,-4.78958,8.5146,-30.6267,42.1978
91655593068,-0.668136,-6.66201,-3.95622,-3.53533,-25.9347,47.9565
91658078068,-2.59151,-8.14548,-4.64153,-20.7321,-13.7487,53.3521
91660563068,-5.88149,-8.80856,-7.82457,-31.052,0.409102,57.884
91663048068,-9.88752,-9.28644,-13.2498,-30.0639,1.23115,56.6577
91665533068,-14.2571,-9.97747,-20.7262,-13.0673,5.70623,48.7312
91668018068,-19.1289,-10.7856,-29.1172,-0.151907,40.5822,48.6687
91670503068,-21.7887,-10.0675,-33.9694,38.9591,59.6911,43.6323
91672988068,-22.5637,-10.9498,-34.7072,82.0431,59.418,23.9324
91675473068,-20.7805,-9.48909,-29.1721,64.3513,58.5932,17.749
91677958068,-16.6866,-7.97325,-18.6154,55.543,57.2446,19.537
91680443068,-11.4666,-5.83493,-6.81927,16.1319,55.3309,13.7265
91682928068,-6.46932,-3.23234,2.36448,-16.9379,45.9339,8.92516
91685413068,-3.1143,-1.24822,6.52415,-29.7758,26.0528,12.4988
91687898068,-1.62079,-1.14819,6.70086,-34.4589,7.85051,8.41232
91690383068,-1.69349,0.277766,4.16494,-18.972,10.7735,-8.61187
91692868068,-2.64385,-0.674479,-0.219196,-21.9615,23.3782,-17.424
91695353068,-3.07152,0.299708,-5.14538,-22.4328,19.3753,-16.4244
91697838068,-2.68918,0.285173,-10.8237,6.33615,10.2475,-18.5212
91700323068,-1.74811,0.27636,-15.4252,27.9806,1.35487,-22.2837
91702808068,-0.586025,-0.158579,-17.5671,29.539,-7.04889,-21.5954
91705293068,0.211341,-1.17575,-15.9195,38.447,-7.34576,-22.092
91707778068,0.620052,-2.91898,-12.1395,33.7548,-2.34841,-23.4948
91710263068,0.661572,-4.23037,-6.78107,30.4728,0.856879,-22.1433
91712748068,0.400439,-5.40056,-2.09606,22.8587,-4.2444,-22.3036
91715233068,0.310394,-5.97899,1.09652,1.48105,-19.8867,-26.1008
91717718068,0.200836,-5.54826,2.71311,-11.8012,-33.5818,-29.178
91720203068,0.185333,-5.37189,2.43134,-26.6816,-38.5279,-27.6179
91722688068,0.0998008,-5.82928,0.664316,-35.9205,-36.1044,-26.0525
91725173068,0.0199706,-5.2819,-2.43514,-32.4084,-29.0416,-25.312
91727658068,-0.263494,-6.49451,-7.59294,-29.1051,-26.14,-22.2094
91730143068,-0.479167,-6.09493,-12.4164,1.67578,-23.2651,-18.2249
91732628068,-0.750685,-6.4121,-16.4615,23.7572,-19.4989,-14.5551
91735113068,-1.10379,-6.45779,-17.0585,32.9439,-14.9836,-11.0569
91737598068,-1.40461,-6.52608,-14.2551,27.6544,-7.72601,-7.64163
91740083068,-1.47841,-6.37599,-9.28117,15.8254,1.32316,-6.36119
91742568068,-1.1925,-6.15392,-4.13769,-1.09921,2.38982,-5.02441
91745053068,-0.530589,-5.57116,-0.957049,-18.0244,-8.03316,-2.21571
91747538068,0.164805,-5.18161,-0.023391,-31.4433,-20.8899,0.246513
91750023068,0.481981,-5.56403,-1.62804,-33.0383,-26.7046,2.01131
91752508068,0.0952768,-6.43879,-4.41469,-25.5551,-22.6425,5.55187
91754993068,-0.953908,-7.2347,-7.45922,-3.99963,-5.81387,7.66398
91757478068,-2.92886,-7.50186,-10.0357,8.81491,11.7316,7.00988
91759963068,-4.5631,-7.53485,-11.3515,6.7508,7.43823,0.249697
91762448068,-5.62569,-6.78842,-10.7043,0.667267,-7.48879,-6.06759
91764933068,-5.65911,-6.97959,-9.03044,-2.08327,-6.53916,-4.21102
91767418068,-4.63517,-7.19375,-6.22231,-13.8833,-1.89934,0.127906
91769903068,-3.28303,-7.6921,-3.69116,-23.1808,1.75078,3.90848
91772388068,-2.56023,-7.94897,-2.46857,-29.7669,4.22586,7.55492
91774873068,-2.69491,-7.64064,-2.79093,-33.4177,3.6569,7.66988
91777358068,-3.35102,-7.0177,-4.53647,-29.6229,2.61287,2.22251
91779843068,-4.0842,-5.97352,-7.23954,-20.6099,11.9668,-3.26521
91782328068,-4.0283,-5.32395,-10.2626,-10.3193,19.4867,-4.03396
91784813068,-3.11374,-4.8363,-12.5717,-2.98465,13.1821,-1.19379
91787298068,-1.81092,-4.75111,-13.577,2.20523,2.88986,1.90505
91789783068,-0.740796,-4.89567,-12.6361,1.53438,0.118451,3.78763
91792268068,-0.439156,-4.81938,-10.0525,-2.81996,5.63447,4.75045
91794753068,-0.783138,-5.13413,-7.20372,-9.3909,12.6232,3.0708
91797238068,-1.30002,-5.31303,-5.22895,-16.6308,13.453,-0.255958
91799723068,-1.55582,-6.15446,-5.13582,-17.0178,8.25182,-0.866187
91802208068,-1.4098,-7.11212,-6.34886,-9.91535,1.82515,1.06368
91804693068,-1.03408,-7.99253,-7.68846,-4.38482,-1.219,3.78674
91807178068,-0.824025,-8.65319,-8.24722,-5.04868,3.37576,5.68449
91809663068,-0.986283,-8.43582,-7.70279,-8.90714,13.0783,6.13307
91812148068,-1.39076,-8.01896,-6.8933,-14.6795,17.7189,5.50484
91814633068,-1.624,-7.33239,-6.49691,-18.0249,12.9888,2.81403
91817118068,-1.62651,-6.879,-7.02463,-17.5991,4.6699,2.43389
91819603068,-1.32873,-6.68873,-8.00127,-15.7363,0.254833,4.66184
91822088068,-0.950287,-6.56891,-8.86329,-11.2455,2.55978,5.9868
91824573068,-0.69308,-6.59874,-9.28356,-8.03421,9.99268,6.27315
91827058068,-0.547463,-6.42959,-9.28594,-6.51233,15.5786,6.83544
91829543068,-0.426074,-6.33476,-9.20476,-6.29699,14.7427,7.40695
91832028068,-0.182989,-6.17375,-9.11402,-6.18821,8.15496,6.70189
91834513068,0.0766721,-6.11753,-8.99224,-6.46999,1.21876,6.71715
91836998068,0.25651,-6.11492,-8.62451,-7.01231,-1.66971,7.5112
91839483068,0.291943,-6.19786,-7.97978,-8.17868,0.356142,8.20893
91841968068,0.181668,-6.3497,-7.31118,-8.70981,4.46249,9.01591
91844453068,0.0438209,-6.42559,-6.8933,-7.16205,7.44651,10.0766
91846938068,0.0153609,-6.39497,-6.93628,-6.65396,6.70259,11.5286
91849423068,0.101051,-6.17184,-7.43773,-7.49468,3.37476,12.8617
91851908068,0.202566,-6.02015,-8.2902,-8.42911,0.292707,14.3468
91854393068,0.203949,-5.81261,-9.17133,-4.83681,0.0507649,15.3757
91856878068,0.0423016,-5.80069,-9.8853,0.578806,2.80025,16.5908
91859363068,-0.252163,-5.90996,-10.2411,4.57543,6.83617,17.196
91861848068,-0.832591,-5.78453,-10.1504,8.09071,8.23467,18.0226
91864333068,-1.6752,-5.64605,-9.59159,8.12669,3.50888,16.1184
91866818068,-2.47997,-5.23004,-8.39527,5.85613,-4.47584,10.5739
91869303068,-3.12816,-4.84997,-6.9721,0.579089,-5.01655,7.34702
91871788068,-3.2522,-4.64867,-5.87606,-6.13342,0.35402,7.13833
91874273068,-2.95863,-4.72327,-5.8689,-7.3729,1.82953,6.25907
91876758068,-2.53596,-5.09457,-7.02463,-1.47784,-5.28218,6.14722
91879243068,-2.34088,-5.29015,-8.5457,6.5485,-12.3042,5.38958
91881728068,-2.50161,-5.58855,-9.4722,13.3344,-10.0848,4.28449
91886698068,-3.65527,-5.19889,-7.62637,10.3139,2.90274,-0.562952
91889183068,-3.94366,-5.09295,-6.05515,3.0551,0.111411,-3.94243
91891668068,-3.72797,-4.98711,-5.1406,-4.04145,-4.69719,-5.79019
91894153068,-3.03003,-5.49279,-5.36028,-6.74346,-10.1802,-4.85001
91896638068,-2.37937,-5.89423,-6.2438,-4.96456,-14.9976,-2.83704
91899123068,-2.37492,-6.41706,-7.28252,2.68653,-13.8942,-1.49109
91901608068,-3.21343,-6.49827,-7.68368,8.80713,-5.14659,-3.71142
91904093068,-4.38293,-6.14722,-7.15596,10.0635,3.40346,-8.72927
91906578068,-5.31347,-5.73542,-6.12918,3.91363,6.79083,-13.5127
91909063068,-5.30313,-5.21001,-5.2003,-2.0142,4.15822,-14.5198
91911548068,-4.36786,-5.38049,-5.10001,-9.72954,-2.95885,-14.0885
91914033068,-2.95022,-5.63253,-5.60146,-11.1523,-10.2843,-13.1179
91916518068,-1.74173,-6.18116,-6.31782,-5.38204,-13.4505,-10.1817
91919003068,-1.31318,-6.61908,-6.6163,-5.44345,-7.46406,-6.60628
91921488068,-1.87026,-6.46704,-6.40378,-5.60482,5.64698,-4.53058
91923973068,-2.9906,-6.22754,-6.20559,-6.01678,16.1913,-9.91412
91926458068,-3.87812,-5.77233,-6.31066,-7.30254,13.6007,-14.9327
91928943068,-4.13061,-5.34877,-6.9912,-9.44824,6.17066,-13.2432
91931428068,-3.55791,-5.62245,-8.06574,-9.42398,3.09952,-11.7193
91933913068,-2.66698,-5.61944,-8.75823,-5.5994,3.79092,-11.1362
91936398068,-2.13571,-6.1108,-9.07581,-1.34675,5.62626,-9.27177
91938883068,-2.30968,-5.91986,-8.58391,-4.08098,8.21989,-8.1309
91941368068,-2.86962,-5.8322,-7.70279,-6.03209,10.7535,-11.9139
91943853068,-3.47499,-5.4158,-6.80495,-10.2507,12.6752,-16.205
91946338068,-3.67696,-5.23721,-6.46109,-11.9328,12.6529,-15.6153
91948823068,-3.37691,-5.11843,-6.8527,-13.1011,9.22917,-14.4369
91951308068,-2.76604,-5.17198,-7.92247,-11.7059,5.62841,-15.3238
91953793068,-2.18738,-5.39549,-9.274,-10.248,4.41132,-16.1651
91956278068,-1.79589,-5.51422,-10.3939,-5.36195,6.28812,-14.9603
91958763068,-1.73633,-5.52777,-10.9264,-0.725527,9.09096,-13.8427
91961248068,-2.0305,-5.27892,-10.7927,-0.199604,10.3978,-14.0114
91963733068,-2.44623,-4.94579,-10.1432,-2.60718,9.35452,-15.2494
91966218068,-2.90333,-4.38168,-9.30744,-5.14497,9.42555,-16.8144
91968703068,-3.11063,-4.39649,-8.83703,-4.18619,9.71733,-17.2577
91971188068,-3.05872,-4.33606,-8.69614,-4.1229,9.22127,-16.9275
91973673068,-2.85199,-4.79624,-9.03283,-0.566538,9.94184,-16.6189
91976158068,-2.58071,-5.08364,-9.39579,0.973425,11.4129,-16.3237
91978643068,-2.4823,-5.1849,-9.52234,3.47615,12.461,-15.8713
91981128068,-2.61702,-5.10323,-9.27878,3.35629,12.4597,-15.8724
91983613068,-3.03971,-4.57925,-8.67465,1.04992,13.089,-17.1295
91986098068,-3.57206,-4.36475,-8.10634,0.634887,14.3667,-19.9384
91988583068,-3.96308,-4.05039,-7.65264,-0.0145968,15.0839,-22.6017
91991068068,-3.9658,-4.32252,-7.57384,1.34534,15.3262,-24.6752
91993553068,-3.59338,-4.73494,-7.58578,2.13086,14.4039,-24.0689
91996038068,-3.07373,-5.19775,-7.41863,2.7526,14.0312,-22.3111
91998523068,-2.72293,-5.67006,-6.84076,1.5715,14.8511,-21.863
92001008068,-2.66552,-5.69534,-5.75428,-1.71505,17.357,-23.1172
92003493068,-2.74178,-5.44324,-4.6678,-6.80663,20.617,-24.6251
92005978068,-2.5406,-4.93668,-4.26664,-17.1146,21.9023,-27.0691
92008463068,-1.944,-4.43427,-5.34596,-22.8841,19.0905,-29.0439
92010948068,-1.07242,-3.85892,-7.65503,-16.8961,10.4843,-27.1072
92013433068,-0.382314,-3.30533,-10.5061,-5.7076,5.02699,-23.834
92015918068,-0.080515,-3.07228,-12.98,1.9899,13.4726,-23.8339
92018403068,-0.0329512,-2.84024,-14.0545,13.3117,28.7177,-25.9675
92020888068,0.0857344,-3.23953,-13.8993,24.6515,33.6506,-26.894
92023373068,0.646271,-3.97132,-12.6887,16.5709,25.1117,-27.7148
92025858068,1.53794,-4.70784,-10.7664,7.05984,10.9888,-29.3089
92028343068,2.63704,-5.45573,-8.78688,-7.26967,-3.68447,-31.0101
92030828068,3.70071,-5.88914,-7.45445,-26.8219,-12.6737,-36.5951
92033313068,6.05667,-6.98219,-6.89569,-35.1161,-17.277,-38.9665
92035798068,7.90497,-8.03987,-8.74867,-30.5992,-3.75905,-20.1793
92038283068,9.6331,-9.1329,-12.0845,-18.5229,12.2017,-2.03508
92040768068,9.77848,-9.67564,-15.9362,-4.94956,-2.05258,-4.42087
92043253068,7.91397,-9.20609,-18.6631,1.89071,-14.8082,-6.40416
92045738068,5.12742,-8.16916,-18.4458,2.03804,-8.42411,-7.78521
92048223068,2.67808,-6.0028,-15.5899,4.18258,8.32226,-15.951
92050708068,1.20719,-4.86074,-12.1251,-6.81972,10.3039,-23.267
92053193068,1.03824,-3.43527,-8.9015,-14.4659,-11.2687,-22.3191
92055678068,2.93745,-3.44361,-5.91666,-15.5846,-36.3264,-14.649
92058163068,4.61048,-3.73455,-3.62669,-18.6454,-19.9603,-1.35702
92060648068,6.16069,-4.86518,-2.19874,-27.5317,15.3264,8.70205
92063133068,6.44505,-5.01383,-1.71162,-28.9233,15.2696,10.7159
92065618068,5.20886,-5.17488,-3.44999,-21.4262,4.18305,10.7754
92068103068,3.43593,-4.28149,-5.82353,-23.7633,-0.231115,9.15432
92070588068,1.77016,-3.48442,-8.13499,-18.4741,3.34507,5.50325
92073073068,0.54423,-2.34917,-9.48175,-9.58654,9.00219,2.56277
92075558068,-0.130907,-2.13927,-10.1289,-7.97924,10.3234,2.01061
92078043068,-0.253021,-2.36298,-10.0405,-10.0488,8.19801,1.34372
92080528068,0.0376054,-3.16552,-9.34564,-12.7123,5.44566,0.909619
92083013068,1.08921,-3.87121,-7.98217,-13.7863,7.16236,1.75751
92085498068,2.15485,-4.55291,-7.11059,-20.7486,18.4486,6.51354
92087983068,3.2876,-4.63224,-6.85987,-25.3221,23.84,13.5234
92090468068,3.85431,-4.54077,-7.65025,-19.1407,16.5036,15.7721
92092953068,3.62382,-4.27453,-9.00895,-10.9557,12.3075,13.4301
92095438068,2.9416,-3.98358,-9.67517,-6.26787,17.1329,12.4432
92097923068,2.16698,-3.55058,-9.38624,-6.19934,26.3826,13.5292
92100408068,1.58792,-3.14574,-8.50034,-12.5665,33.0573,13.2712
92102893068,1.3447,-2.94623,-8.00127,-18.4532,29.466,12.198
92105378068,1.23562,-2.61841,-8.17081,-20.5777,17.9545,13.1062
92107863068,1.07675,-2.69717,-8.97552,-15.5348,12.1028,12.813
92110348068,0.78895,-2.40541,-9.77307,-9.92135,18.4965,9.72667
92112833068,0.435311,-2.67784,-10.2459,-2.0049,28.3865,5.95658
92115318068,0.262978,-2.49171,-10.136,2.63682,29.7796,4.19192
92117803068,0.323374,-3.09468,-9.7468,-0.884607,23.7397,3.12489
92120288068,0.601259,-3.24575,-8.86329,-6.07013,16.3177,2.24616
92122773068,0.878152,-3.50659,-7.74816,-12.4571,11.9472,1.10319
92125258068,1.03455,-3.44695,-6.92195,-15.4101,13.1398,-2.96931
92127743068,1.08716,-3.30538,-6.94583,-21.1112,13.1213,-6.40847
92130228068,1.10586,-3.04032,-7.96784,-15.4802,8.70353,-7.41357
92132713068,1.14523,-2.93026,-9.91634,-6.97246,5.37979,-10.1708
92135198068,1.22979,-3.1776,-11.829,2.38625,4.67377,-14.5981
92137683068,1.36687,-3.14713,-12.6242,10.0176,1.58417,-16.666
92140168068,1.66473,-3.54379,-11.946,9.40205,-1.32429,-18.3229
92142653068,2.09292,-3.54694,-9.93067,1.97525,0.443847,-17.7132
92145138068,2.54703,-3.86478,-7.83412,-7.31103,3.72781,-14.9935
92147623068,3.04688,-3.9959,-6.38707,-11.2389,0.769494,-14.2605
92150108068,3.48582,-4.45987,-6.32498,-7.76131,-4.48144,-14.5339
92152593068,3.88581,-4.80759,-7.20133,-3.48185,-4.49852,-13.5579
92155078068,4.2177,-5.01548,-8.34035,3.31482,-0.504766,-10.3264
92157563068,4.45065,-5.20565,-9.22625,6.39815,1.50381,-8.68313
92160048068,4.54944,-5.10402,-9.44354,6.28292,0.694591,-8.02368
92162533068,4.48125,-5.13359,-9.12596,5.53519,-0.467466,-6.31337
92165018068,4.32035,-4.90422,-8.34274,2.8249,-0.789212,-3.8593
92167503068,4.05951,-4.86486,-7.63115,-1.11098,-0.686109,-2.59331
92169988068,3.77876,-4.67545,-7.2873,-2.75995,-0.861761,-2.21597
92172473068,3.58677,-4.75223,-7.6025,-1.02597,-0.938265,-1.44465
92174958068,3.48798,-5.06884,-8.50272,4.80326,-0.10112,-0.600684
92177443068,3.42961,-5.43978,-9.36713,11.7565,-1.01848,0.938291
92179928068,3.33026,-5.71094,-9.57726,14.9731,-2.75237,2.37819
92182413068,3.0982,-5.82871,-8.89672,13.0318,-0.794863,2.5543
92184898068,2.81494,-5.6702,-7.40908,9.02832,3.02444,3.20734
92187383068,2.65061,-5.67945,-5.82353,5.26119,4.65038,3.57676
92189868068,2.73893,-5.95252,-4.70601,1.63751,3.8613,4.47707
92192353068,3.17766,-6.09894,-4.0374,-1.5046,3.6505,8.56138
92194838068,3.87875,-5.97677,-3.87742,-0.046491,7.51688,12.5609
92197323068,4.45425,-6.23363,-4.4911,-0.968679,12.0233,12.9131
92199808068,4.87083,-5.55234,-5.33879,-3.25886,6.53941,15.0064
92202293068,4.88645,-5.41867,-6.75719,-9.66991,-1.85211,19.7067
92204778068,4.30272,-4.71357,-8.6842,-14.5397,1.59432,25.008
92207263068,3.51999,-3.56739,-10.9622,-5.57398,14.0745,25.7703
92209748068,2.57084,-2.93688,-13.9566,18.5534,22.6752,20.2019
92212233068,1.66517,-2.44412,-16.5116,33.7799,16.2416,17.3951
92214718068,0.983891,-3.21059,-17.3975,45.8073,2.65277,20.9283
92217203068,0.502826,-3.72315,-15.4252,43.9856,3.38506,18.7386
92219688068,0.189265,-5.10423,-11.318,37.1261,15.2242,11.7624
92222173068,0.296654,-4.93246,-6.29155,28.868,18.8604,8.08082
92224658068,0.779893,-5.02528,-2.63572,12.5077,5.33264,7.8506
92227143068,1.48898,-4.7858,-0.997643,-5.88316,-15.1592,9.22295
92229628068,2.1132,-4.68627,-1.2818,-10.1643,-22.3796,7.23438
92232113068,2.79641,-5.06113,-3.07748,-4.36573,-15.7207,7.3577
92234598068,2.92265,-5.56587,-6.36319,1.39931,4.03481,12.8549
92237083068,3.15228,-5.8783,-10.3796,18.9826,16.3246,16.0226
92239568068,3.11591,-5.94861,-14.1524,41.0514,8.54193,14.1462
92242053068,2.78423,-5.72683,-15.8526,50.5604,-4.64966,12.6984
92244538068,2.54394,-5.76344,-14.3649,47.7386,-9.47876,12.5223
92247023068,2.60175,-5.32991,-10.0238,36.6967,-0.290013,12.4192
92249508068,2.603,-5.51296,-5.29581,23.2847,12.5608,10.9865
92251993068,2.8456,-6.43509,-1.74505,8.10004,2.98054,16.5082
92254478068,2.6742,-6.81919,-0.178603,-2.87992,-14.6854,20.8683
92256963068,2.18451,-6.58268,-0.0950271,-9.78835,-18.6026,20.7519
92259448068,1.70551,-4.7064,-1.39403,-20.8206,-8.29305,12.8819
92261933068,1.8287,-3.13471,-5.63966,-22.5881,0.0800397,-1.20852
92264418068,2.69575,-0.390327,-11.9102,-0.699858,-21.8033,-6.13776
92266903068,3.99902,-1.04603,-19.155,30.6918,-65.0042,-2.5828
92269388068,5.8865,-1.29419,-22.3548,58.1186,-78.6047,1.81455
92271873068,6.6826,-2.71711,-20.411,66.7894,-43.3766,8.40107
92274358068,6.85787,-3.41768,-13.3955,56.5839,-8.33355,14.4842
92276843068,6.31616,-4.54595,-5.0618,46.4015,-9.44525,15.2026
92279328068,5.35911,-4.13357,2.15912,30.5974,-33.6228,16.9083
92281813068,5.11357,-4.62801,7.10441,9.41959,-55.9878,21.3597
92284298068,4.97772,-4.23329,9.84568,-8.42722,-47.0476,30.7828
92286783068,4.55263,-3.14603,10.4522,-10.8458,-19.7684,41.7581
92289268068,3.44597,-2.13559,9.12455,-15.7247,-7.18912,46.5106
92291753068,1.60382,-1.73496,6.19224,-28.6571,-1.96498,48.907
92294238068,-0.264552,-0.941046,2.13763,-18.8478,10.5906,48.8909
92296723068,-1.7953,-1.904,-2.72407,-2.71152,15.3932,48.0067
92299208068,-3.1718,-1.91704,-6.8145,13.0625,4.05398,43.2992
92301693068,-3.74579,-1.39569,-9.34325,22.5291,-16.0593,33.006
92304178068,-4.23403,-1.2355,-9.03999,26.4558,-19.6924,25.6382
92306663068,-3.78069,0.060319,-6.20798,24.0624,-8.38403,23.932
92309148068,-2.84632,0.618469,-1.991,23.3679,-2.41721,23.6297
92311633068,-1.6377,0.127721,1.16816,2.87317,-6.37499,24.9943
92314118068,-0.436046,0.505536,3.16681,-0.195784,-10.9939,25.5735
92316603068,0.363362,-0.542885,3.22173,-5.35052,-18.6333,24.9357
92319088068,0.683744,-0.380899,2.54118,-5.07672,-25.3546,26.6512
92321573068,0.270026,-0.434662,1.60514,-6.69173,-24.2382,28.7307
92324058068,-1.04966,-2.53031,-0.142785,-19.9183,-13.1597,29.4364
92326543068,-3.43043,-5.27141,-3.2709,-36.3255,2.61916,36.1922
92329028068,-9.69972,-12.7017,-12.5096,-63.6383,13.1565,51.1361
92331513068,-18.9641,-22.0036,-25.7838,-108.824,20.389,73.1287
92333998068,-31.4027,-27.5035,-42.5275,-32.4378,77.531,81.5169
92336483068,-45.6825,-31.3107,-57.9555,47.4326,188.332,61.5306
92338968068,-51.9183,-27.4736,-62.7671,137.979,211.047,9.69958
92341453068,-50.0693,-20.059,-57.521,110.487,192.389,-38.0619
92343938068,-37.5808,-11.6204,-42.3938,90.4465,176.723,-40.0625
92346423068,-18.6129,-4.6979,-23.6323,40.3674,107.82,-36.6412
92348908068,1.69863,-0.589673,-5.36506,-6.42467,28.1234,-27.1163
92351393068,15.3062,0.708261,5.95345,-33.0764,28.2485,4.95075
92353878068,22.4683,1.30524,12.9308,-35.5029,75.6392,23.5818
92356363068,21.21,0.0651748,12.4556,-39.4925,90.0747,17.7968
92358848068,13.5919,1.17791,5.49498,-13.2354,90.7814,-1.56421
92361333068,5.99963,0.526842,-3.04882,-2.14597,40.0101,-23.6471
92363818068,-0.68769,0.439831,-12.7746,36.0424,7.58576,-37.0855
92366303068,-3.08862,0.120957,-17.3283,42.6944,4.23258,-44.6086
92368788068,-1.35439,-1.79492,-17.068,47.6858,0.726385,-50.0604
92371273068,3.10236,-3.66191,-12.66,46.4717,5.06695,-41.6959
92373758068,7.67997,-4.13301,-6.92912,42.7231,15.0922,-18.0436
92376243068,11.341,-6.50528,-1.75699,25.2927,-8.08285,-3.49072
92378728068,11.6942,-5.16767,2.70595,15.3871,-28.2956,-7.54572
