t,x,y,yaw
82.166667,1.950100,-0.309336,452.456634
82.200000,1.953872,-0.301906,453.490331
82.233333,1.960654,-0.297063,453.009544
82.266667,1.967777,-0.301388,451.843589
82.300000,1.974135,-0.306774,451.686547
82.333333,1.982065,-0.309336,452.076911
82.366667,1.989905,-0.306510,452.735330
82.400000,1.996544,-0.301474,453.038232
82.433333,2.004771,-0.300146,452.549343
82.466667,2.009498,-0.307009,451.421717
82.500000,2.006158,-0.314644,450.406107
82.533333,2.005266,-0.322929,450.711337
82.566667,2.000640,-0.329861,450.230064
82.600000,1.992547,-0.331845,449.488236
82.633333,1.984549,-0.334185,449.532308
82.666667,1.978191,-0.339573,449.950763
82.700000,1.974739,-0.347157,450.391480
82.733333,1.969341,-0.353505,450.113773
82.766667,1.962167,-0.357746,449.781560
82.800000,1.956465,-0.363823,450.065000
82.833333,1.956228,-0.372153,450.790153
82.866667,1.962006,-0.378158,451.584687
82.900000,1.969933,-0.375585,452.703152
82.933333,1.972398,-0.367625,453.659768
82.966667,1.977249,-0.360849,453.338829
83.000000,1.985543,-0.360039,452.486668
83.033333,1.993855,-0.359447,452.460474
83.066667,2.001191,-0.355493,452.883766
83.100000,2.004600,-0.347889,453.538569
83.133333,2.004678,-0.339556,453.950786
83.166667,2.008713,-0.332264,453.454758
83.200000,2.016901,-0.333816,452.202113
83.233333,2.022311,-0.340154,451.525141
83.266667,2.028933,-0.345213,451.736989
83.300000,2.031189,-0.353235,451.092720
83.333333,2.030242,-0.361514,450.704622
83.366667,2.030638,-0.369838,450.866037
83.400000,2.033057,-0.377812,451.113095
83.433333,2.036510,-0.385396,451.245800
83.466667,2.039156,-0.393299,451.141613
83.500000,2.040448,-0.401531,450.974237
83.533333,2.045039,-0.408486,451.402068
83.566667,2.053283,-0.409705,452.242447
83.600000,2.057999,-0.402835,453.358611
83.633333,2.053849,-0.395608,454.481363
83.666667,2.046536,-0.391613,455.030958
83.700000,2.046382,-0.383281,453.978579
83.733333,2.047799,-0.375069,453.789283
83.766667,2.047550,-0.366739,453.990001
83.800000,2.043340,-0.359548,454.489817
83.833333,2.035947,-0.355703,455.051354
83.866667,2.029028,-0.351058,454.939697
83.900000,2.028225,-0.342763,454.056584
83.933333,2.033761,-0.336534,453.233633
83.966667,2.039662,-0.330650,453.173366
84.000000,2.047797,-0.328846,452.607568
84.033333,2.055696,-0.331501,452.065084
84.066667,2.064023,-0.331821,452.350869
84.100000,2.072337,-0.331244,452.458716
84.133333,2.080347,-0.328947,452.668558
84.166667,2.088322,-0.326528,452.683854
84.200000,2.096383,-0.324414,452.645808
84.233333,2.103601,-0.320249,452.912703
84.266667,2.106310,-0.312369,453.628932
84.300000,2.101339,-0.305681,454.599387
84.333333,2.093965,-0.309563,456.015475
84.366667,2.092570,-0.317778,456.933586
84.400000,2.086204,-0.323155,456.232258
84.433333,2.077991,-0.321743,455.360621
84.466667,2.070073,-0.324341,455.847939
84.500000,2.067367,-0.332222,456.771080
84.533333,2.074821,-0.335949,458.208960
84.566667,2.083063,-0.334717,458.820812
84.600000,2.083900,-0.326426,460.142652
84.633333,2.075960,-0.323897,461.505760
84.666667,2.068446,-0.320295,461.367077
84.700000,2.060326,-0.318420,461.587158
84.733333,2.056649,-0.325898,462.927943
84.766667,2.053627,-0.333664,463.013773
84.800000,2.051027,-0.341581,463.067694
84.833333,2.054952,-0.348933,463.875264
84.866667,2.063213,-0.350029,464.823795
84.900000,2.071090,-0.347311,465.287943
84.933333,2.077379,-0.341842,465.671492
84.966667,2.079922,-0.333907,466.216400
85.000000,2.077620,-0.325898,466.806398
85.033333,2.072217,-0.319553,467.231850
85.066667,2.065121,-0.323921,468.649131
85.100000,2.056824,-0.324700,468.190830
85.133333,2.051329,-0.318434,467.246478
85.166667,2.048926,-0.310455,466.818988
85.200000,2.042556,-0.305082,467.396637
85.233333,2.034239,-0.305597,468.159151
85.266667,2.026020,-0.306975,468.263374
85.300000,2.019752,-0.301483,467.377791
85.333333,2.012621,-0.297171,467.553494
85.366667,2.006957,-0.291059,467.273877
85.400000,2.007995,-0.282791,466.401594
85.433333,2.006316,-0.274628,466.729403
85.466667,1.999678,-0.269591,467.448178
85.500000,1.992120,-0.266079,467.662330
85.533333,1.983987,-0.264266,467.877924
85.566667,1.975689,-0.265033,468.189578
85.600000,1.968392,-0.269059,468.601420
85.633333,1.966958,-0.277268,469.495137
85.666667,1.974267,-0.281271,470.737840
85.700000,1.979857,-0.275090,472.074426
85.733333,1.982601,-0.267222,472.474173
85.766667,1.986921,-0.260095,472.264724
85.800000,1.990336,-0.252494,472.387443
85.833333,1.988403,-0.244388,473.043800
85.866667,1.980332,-0.242313,474.128829
85.900000,1.975550,-0.249138,475.340133
85.933333,1.981411,-0.255062,476.731280
85.966667,1.989212,-0.252131,477.881485
86.000000,1.997456,-0.250919,477.668086
86.033333,2.000337,-0.258738,476.304255
86.066667,1.992262,-0.260796,474.630018
86.100000,1.994812,-0.268730,476.262280
86.133333,2.003140,-0.269013,477.488097
86.166667,2.009736,-0.274106,476.864559
86.200000,2.017815,-0.276148,477.274572
86.233333,2.023642,-0.270190,478.318548
86.266667,2.022829,-0.261897,479.190693
86.300000,2.018216,-0.254956,479.679463
86.333333,2.013109,-0.248371,479.752501
86.366667,2.004891,-0.246991,480.497316
86.400000,1.998740,-0.252614,481.404248
86.433333,2.001381,-0.260518,482.556956
86.466667,2.009635,-0.261665,483.667085
86.500000,2.015721,-0.255972,484.557365
86.533333,2.023762,-0.253786,484.070788
86.566667,2.032088,-0.253427,483.848252
86.600000,2.039759,-0.250172,484.206635
86.633333,2.043748,-0.242856,484.876834
86.666667,2.039409,-0.235741,485.923695
86.700000,2.033192,-0.230192,486.218264
86.733333,2.032614,-0.221879,485.445456
86.766667,2.035580,-0.214092,485.012116
86.800000,2.035157,-0.205769,485.426864
86.833333,2.036852,-0.197610,485.171310
86.866667,2.040775,-0.190258,484.885856
86.900000,2.042735,-0.182158,485.138594
86.933333,2.040514,-0.174127,485.645906
86.966667,2.033995,-0.168935,486.274355
87.000000,2.029558,-0.161881,485.937540
87.033333,2.025109,-0.154835,485.939289
87.066667,2.018130,-0.150282,486.368779
87.100000,2.010421,-0.153448,487.336570
87.133333,2.013025,-0.161364,488.835447
87.166667,2.021197,-0.159734,490.285354
87.200000,2.029094,-0.157071,490.413614
87.233333,2.037286,-0.158597,489.904389
87.266667,2.045294,-0.160903,489.808061
87.300000,2.053576,-0.161831,489.976851
87.333333,2.061488,-0.159214,490.407874
87.366667,2.067539,-0.153485,490.846469
87.400000,2.074156,-0.148420,490.741805
87.433333,2.082448,-0.149249,489.988734
87.466667,2.087434,-0.155927,489.159008
87.500000,2.094598,-0.160183,489.552399
87.533333,2.102799,-0.161662,489.909968
87.566667,2.108541,-0.167702,489.277739
87.600000,2.114048,-0.173956,489.239619
87.633333,2.122145,-0.175927,489.849670
87.666667,2.129714,-0.172442,490.519943
87.700000,2.136386,-0.167448,490.731063
87.733333,2.142910,-0.162263,490.759973
87.766667,2.147009,-0.155008,491.144896
87.800000,2.143757,-0.147336,492.060166
87.833333,2.135640,-0.149222,493.458396
87.866667,2.134417,-0.157465,494.653520
87.900000,2.129798,-0.164402,494.213421
87.933333,2.125229,-0.171371,494.220511
87.966667,2.122696,-0.179310,494.491972
88.000000,2.122672,-0.187643,494.798000
88.033333,2.126056,-0.195259,495.218896
88.066667,2.134249,-0.196779,496.188117
88.100000,2.142555,-0.196101,496.453138
88.133333,2.150879,-0.196495,496.324330
88.166667,2.156210,-0.202900,495.495034
88.200000,2.153740,-0.210859,494.499889
88.233333,2.153564,-0.219190,494.779749
88.266667,2.156602,-0.226950,495.173963
88.300000,2.155838,-0.235248,494.709104
88.333333,2.152687,-0.242963,494.413010
88.366667,2.154165,-0.251164,494.979185
88.400000,2.161147,-0.255714,495.794129
88.433333,2.168953,-0.258631,496.013919
88.466667,2.176733,-0.261616,496.005308
88.500000,2.185066,-0.261554,496.379081
88.533333,2.191706,-0.256518,497.020585
88.566667,2.188799,-0.248708,498.298762
88.600000,2.187783,-0.268483,499.896324
88.633333,2.193277,-0.274749,501.803803
88.666667,2.198204,-0.281469,501.716714
88.700000,2.200830,-0.289378,501.404576
88.733333,2.203146,-0.297383,501.365625
88.766667,2.206667,-0.304936,501.520336
88.800000,2.214728,-0.307049,502.398486
88.833333,2.222874,-0.305290,502.867477
88.866667,2.226508,-0.288090,502.940483
88.900000,2.234760,-0.286933,502.794070
88.933333,2.242548,-0.289899,502.290967
88.966667,2.246499,-0.297236,501.578002
89.000000,2.247716,-0.305480,501.230589
89.033333,2.251234,-0.313034,501.519772
89.066667,2.253361,-0.321092,501.342172
89.100000,2.254500,-0.329347,501.221176
89.133333,2.260994,-0.334569,501.977585
89.166667,2.269327,-0.334681,502.641352
89.200000,2.277589,-0.333593,502.785780
89.233333,2.284155,-0.328462,503.318116
89.266667,2.282135,-0.320377,504.470493
89.300000,2.274155,-0.317975,505.504051
89.333333,2.270153,-0.325284,506.866209
89.366667,2.277725,-0.328765,508.507189
89.400000,2.285393,-0.332027,508.535806
89.433333,2.293724,-0.332206,508.916482
89.466667,2.298466,-0.325353,509.903479
89.500000,2.293887,-0.318391,511.090590
89.533333,2.286255,-0.315045,511.666451
89.566667,2.277981,-0.316043,512.199565
89.600000,2.271004,-0.320599,512.658179
89.633333,2.264489,-0.325795,512.752692
89.666667,2.256736,-0.328850,512.455000
89.700000,2.250370,-0.323472,511.378174
89.733333,2.255089,-0.316604,509.906811
89.766667,2.260274,-0.323127,508.038853
89.800000,2.264105,-0.330528,507.844842
89.833333,2.272128,-0.328275,509.211806
89.866667,2.278447,-0.322842,509.648149
89.900000,2.286052,-0.326248,508.516991
89.933333,2.289252,-0.333942,507.761257
89.966667,2.296202,-0.338540,508.353619
90.000000,2.304192,-0.336170,509.226317
90.033333,2.311753,-0.332667,509.371931
90.066667,2.319407,-0.329371,509.344603
90.100000,2.325949,-0.324210,509.605938
90.133333,2.328917,-0.316423,510.144709
90.166667,2.325914,-0.308649,510.877458
90.200000,2.317588,-0.308295,512.037029
90.233333,2.312570,-0.314948,513.004189
90.266667,2.306735,-0.320898,512.874798
90.300000,2.298823,-0.318281,511.760200
90.333333,2.291167,-0.314992,511.673855
90.366667,2.282884,-0.315914,512.190461
90.400000,2.276743,-0.321546,512.821785
90.433333,2.275746,-0.329820,513.530511
90.466667,2.274475,-0.338056,513.497223
90.500000,2.268102,-0.343425,512.779736
90.533333,2.260875,-0.339275,511.558379
90.566667,2.255628,-0.332801,511.189833
90.600000,2.248073,-0.329286,511.644113
90.633333,2.241788,-0.323813,511.363241
90.666667,2.239492,-0.315803,510.787922
90.700000,2.236552,-0.308005,510.869410
90.733333,2.230698,-0.302074,511.287643
90.766667,2.225162,-0.295845,511.235314
90.800000,2.220884,-0.288694,511.047906
90.833333,2.216517,-0.281596,511.060380
90.866667,2.208417,-0.279640,511.842629
90.900000,2.205093,-0.287281,513.240121
90.933333,2.211993,-0.291954,514.625915
90.966667,2.220040,-0.294119,514.958405
91.000000,2.220593,-0.302434,513.716740
91.033333,2.219519,-0.310698,513.521192
91.066667,2.219872,-0.319024,513.692723
91.100000,2.222497,-0.326933,513.970883
91.133333,2.228222,-0.332988,514.407734
91.166667,2.234406,-0.338574,514.486629
91.200000,2.238627,-0.345759,514.181555
91.233333,2.238496,-0.354091,513.634601
91.266667,2.233078,-0.360424,512.942733
91.300000,2.224760,-0.359921,512.019267
91.333333,2.217942,-0.355131,511.467135
91.366667,2.210898,-0.350678,511.515848
91.400000,2.204597,-0.345223,511.366044
91.433333,2.201454,-0.337506,510.895658
91.466667,2.197720,-0.330055,510.973313
91.500000,2.192345,-0.323688,511.209902
91.533333,2.191273,-0.315423,510.637728
91.566667,2.190510,-0.307125,510.600514
91.600000,2.186871,-0.299628,510.960693
91.633333,2.178618,-0.300781,512.218374
91.666667,2.180140,-0.308974,513.834097
91.700000,2.188188,-0.311138,514.958550
91.733333,2.190716,-0.319078,513.958627
91.766667,2.192349,-0.327250,513.847677
91.800000,2.193627,-0.335485,513.804333
91.833333,2.195698,-0.343557,513.901479
91.866667,2.200809,-0.350139,514.310662
91.900000,2.206594,-0.356136,514.417800
91.933333,2.209951,-0.363764,514.065040
91.966667,2.208802,-0.372017,513.512013
92.000000,2.202541,-0.377517,512.800329
92.033333,2.194817,-0.374389,511.694904
92.066667,2.188394,-0.369080,511.388804
92.100000,2.181398,-0.364551,511.505137
92.133333,2.174265,-0.360243,511.536248
92.166667,2.169557,-0.353367,511.109237
92.200000,2.163874,-0.347272,511.259192
92.233333,2.155975,-0.344616,511.755167
92.266667,2.147643,-0.344498,512.065498
92.300000,2.144039,-0.352012,513.203133
92.333333,2.149091,-0.358638,514.301831
92.366667,2.143625,-0.352349,511.224325
92.400000,2.141962,-0.344183,510.709659
92.433333,2.134047,-0.346791,512.397876
92.466667,2.139802,-0.352818,514.412659
92.500000,2.143860,-0.360097,514.159001
92.533333,2.151245,-0.363958,514.739394
92.566667,2.159456,-0.365379,515.049895
92.600000,2.166629,-0.369619,514.687296
92.633333,2.172162,-0.375852,514.376372
92.666667,2.179450,-0.379891,514.715122
92.700000,2.187564,-0.381793,514.990920
92.733333,2.195618,-0.383932,514.961618
92.766667,2.203939,-0.383484,515.274967
92.800000,2.208542,-0.376537,516.206868
92.833333,2.205681,-0.368710,517.142442
92.866667,2.205901,-0.360380,516.765606
92.900000,2.211075,-0.353848,516.122001
92.933333,2.213985,-0.346039,516.435329
92.966667,2.212816,-0.337788,516.932718
93.000000,2.208570,-0.330618,517.326627
93.033333,2.201753,-0.325825,517.750041
93.066667,2.194212,-0.322277,517.923003
93.100000,2.189497,-0.315406,517.393390
93.133333,2.193062,-0.307873,516.350035
93.166667,2.200828,-0.304852,515.592213
93.200000,2.208426,-0.301428,515.644550
93.233333,2.216153,-0.298308,515.604980
93.266667,2.224048,-0.300975,514.895505
93.300000,2.230414,-0.306352,514.519837
93.333333,2.237855,-0.310105,514.754039
93.366667,2.246182,-0.310429,515.182312
93.400000,2.252868,-0.305454,515.860899
93.433333,2.254856,-0.297361,516.550992
93.466667,2.254481,-0.289037,516.837099
93.500000,2.248859,-0.282885,517.532414
93.533333,2.243883,-0.289570,519.293670
93.566667,2.237570,-0.295009,519.074043
93.600000,2.230560,-0.299515,518.933957
93.633333,2.222779,-0.302499,518.729072
93.666667,2.216756,-0.308259,519.125877
93.700000,2.211106,-0.314384,519.188546
93.733333,2.209044,-0.322458,519.683549
93.766667,2.205196,-0.329850,519.453475
93.800000,2.197040,-0.331562,518.569682
93.833333,2.189153,-0.328870,518.033928
93.866667,2.185222,-0.321522,517.283230
93.900000,2.189229,-0.314216,516.290342
93.933333,2.195569,-0.308807,515.927460
93.966667,2.199787,-0.301620,516.261323
94.000000,2.203650,-0.294236,516.309997
94.033333,2.210487,-0.289471,515.829869
94.066667,2.217786,-0.285450,515.724753
94.100000,2.224925,-0.281152,515.763059
94.133333,2.232232,-0.277146,515.722711
94.166667,2.239276,-0.272693,515.784944
94.200000,2.245983,-0.267747,515.856656
94.233333,2.249689,-0.260283,516.331089
94.266667,2.244247,-0.253972,517.503605
94.300000,2.237650,-0.259064,519.020138
94.333333,2.235669,-0.267158,519.693538
94.366667,2.227443,-0.268495,518.523880
94.400000,2.219116,-0.268800,518.399399
94.433333,2.211235,-0.271508,518.693755
94.466667,2.205174,-0.277228,519.119237
94.500000,2.202278,-0.285042,519.578700
94.533333,2.199917,-0.293034,519.646320
94.566667,2.194956,-0.299729,519.295879
94.600000,2.187020,-0.302271,518.672778
94.633333,2.179740,-0.298215,517.854434
94.666667,2.178844,-0.289930,516.899705
94.700000,2.184218,-0.283561,516.091110
94.733333,2.190031,-0.277589,516.020105
94.766667,2.195707,-0.271488,516.042745
94.800000,2.201570,-0.265566,516.011508
94.833333,2.207725,-0.259948,515.961026
94.866667,2.212813,-0.253348,516.135259
94.900000,2.218672,-0.247422,516.012279
94.933333,2.224983,-0.241980,515.932816
94.966667,2.228775,-0.234560,516.319516
95.000000,2.227725,-0.226293,516.918310
95.033333,2.221220,-0.221084,517.687627
95.066667,2.215774,-0.227392,519.221428
95.100000,2.222052,-0.232873,520.786694
95.133333,2.224907,-0.240702,520.283274
95.166667,2.219910,-0.247370,519.290533
95.200000,2.212731,-0.251601,518.895306
95.233333,2.208313,-0.258667,519.374840
95.266667,2.207340,-0.266944,519.816483
95.300000,2.207901,-0.275258,520.001048
95.333333,2.204964,-0.283056,519.573351
95.366667,2.196877,-0.285069,518.606740
95.400000,2.190293,-0.279962,517.703060
95.433333,2.187472,-0.272120,517.137325
95.466667,2.179147,-0.271746,518.317825
95.500000,2.170986,-0.273431,518.566393
95.533333,2.164693,-0.267967,517.647777
95.566667,2.161774,-0.260162,517.149887
95.600000,2.155875,-0.254276,517.578422
95.633333,2.147767,-0.252353,518.130035
95.666667,2.140418,-0.248423,517.871690
95.700000,2.134726,-0.242337,517.543922
95.733333,2.127201,-0.238757,517.918712
95.766667,2.118991,-0.240185,518.534973
95.800000,2.114439,-0.247165,519.355650
95.833333,2.121412,-0.251727,520.924989
95.866667,2.127111,-0.245647,522.322147
95.900000,2.134526,-0.241844,521.978261
95.933333,2.139114,-0.248801,520.516665
95.966667,2.139267,-0.257133,519.951983
96.000000,2.145500,-0.262665,520.778428
96.033333,2.153820,-0.262208,521.559178
96.066667,2.161918,-0.260241,521.742688
96.100000,2.170162,-0.261458,521.357794
96.133333,2.173869,-0.268922,520.394494
96.166667,2.169188,-0.275816,519.337129
96.200000,2.165857,-0.283455,519.522484
96.233333,2.171244,-0.289813,520.636490
96.266667,2.172906,-0.297979,520.134370
96.300000,2.166595,-0.303421,519.074383
96.333333,2.159936,-0.308431,519.007667
96.366667,2.156680,-0.316101,519.532165
96.400000,2.158332,-0.324269,520.133226
96.433333,2.158463,-0.332602,519.949306
96.466667,2.157760,-0.340905,519.849038
96.500000,2.158617,-0.349194,520.036662
96.533333,2.164128,-0.355445,520.656140
96.566667,2.172004,-0.352724,521.837033
96.600000,2.171090,-0.344441,523.185124
96.633333,2.167310,-0.337014,523.545920
96.666667,2.171070,-0.329577,522.607052
96.700000,2.178413,-0.325637,521.996882
96.733333,2.184577,-0.320028,522.242683
96.766667,2.186823,-0.312003,522.802234
96.800000,2.186966,-0.303671,523.058097
96.833333,2.190255,-0.296015,522.669394
96.866667,2.198326,-0.293940,521.756038
96.900000,2.203562,-0.300422,520.613010
96.933333,2.210875,-0.304419,521.004225
96.966667,2.219107,-0.303124,521.660433
97.000000,2.226246,-0.307422,520.962447
97.033333,2.228719,-0.315380,520.234830
97.066667,2.229718,-0.323653,520.053856
97.100000,2.234719,-0.330319,520.577192
97.133333,2.242855,-0.332125,521.285944
97.166667,2.250091,-0.336257,520.985583
97.200000,2.257733,-0.339580,521.094169
97.233333,2.266065,-0.339418,521.523907
97.266667,2.271406,-0.333021,522.379540
97.300000,2.268203,-0.325327,523.469662
97.333333,2.259881,-0.325756,524.697425
97.366667,2.251675,-0.324302,524.470647
97.400000,2.248896,-0.316446,523.415110
97.433333,2.244931,-0.309116,523.571079
97.466667,2.240274,-0.302206,523.668200
97.500000,2.234818,-0.295907,523.789044
97.533333,2.227226,-0.292470,524.220799
97.566667,2.220216,-0.287965,524.074765
97.600000,2.217595,-0.280054,523.395059
97.633333,2.222536,-0.273343,522.440533
97.666667,2.230592,-0.271213,521.762923
97.700000,2.236563,-0.265399,522.276544
97.733333,2.242396,-0.259447,522.299833
97.766667,2.250612,-0.260837,521.336759
97.800000,2.257815,-0.265028,520.977454
97.833333,2.266148,-0.265078,521.498423
97.866667,2.273075,-0.260445,522.093874
97.900000,2.280811,-0.257346,521.885417
97.933333,2.289013,-0.255872,521.682157
97.966667,2.296561,-0.252341,521.941993
98.000000,2.300368,-0.244928,522.600739
98.033333,2.295593,-0.238098,523.685270
98.066667,2.288251,-0.242040,525.138712
98.100000,2.288151,-0.250373,526.204707
98.133333,2.280717,-0.254138,525.114850
98.166667,2.272705,-0.251847,524.367467
98.200000,2.264539,-0.250186,524.445246
98.233333,2.256659,-0.252899,524.977618
98.266667,2.250353,-0.258347,525.358491
98.300000,2.243047,-0.262355,525.147706
98.333333,2.234823,-0.261007,524.483545
98.366667,2.231558,-0.253340,523.477781
98.400000,2.233703,-0.245288,522.814829
98.433333,2.227936,-0.239273,523.839546
98.466667,2.222434,-0.233014,523.796390
98.500000,2.225941,-0.225455,522.640687
98.533333,2.233394,-0.221726,521.968338
98.566667,2.240677,-0.217676,522.011939
98.600000,2.244596,-0.210322,522.585496
98.633333,2.244352,-0.201992,523.104535
98.666667,2.246034,-0.193830,522.871906
98.700000,2.247293,-0.185592,522.923543
98.733333,2.244870,-0.177619,523.370095
98.766667,2.238010,-0.172888,524.042226
98.800000,2.231392,-0.177951,525.299015
98.833333,2.234305,-0.185759,526.573885
98.866667,2.240582,-0.191240,527.069701
98.900000,2.238660,-0.199349,525.984074
98.933333,2.232170,-0.204576,525.324034
98.966667,2.227441,-0.211438,525.613265
99.000000,2.227156,-0.219766,526.182667
99.033333,2.230049,-0.227581,526.571234
99.066667,2.230553,-0.235899,526.277253
99.100000,2.223203,-0.239827,525.136701
99.133333,2.214870,-0.239970,524.663191
99.166667,2.207191,-0.243206,525.044732
99.200000,2.199088,-0.241260,524.410334
99.233333,2.194793,-0.234119,523.616667
99.266667,2.191682,-0.226388,523.457701
99.300000,2.185539,-0.220757,523.904025
99.333333,2.177235,-0.220062,524.562543
99.366667,2.168902,-0.220161,524.657782
99.400000,2.160643,-0.219051,524.512449
99.433333,2.152610,-0.221267,524.915090
99.466667,2.148415,-0.228468,525.689326
99.500000,2.154687,-0.233956,527.068704
99.533333,2.162965,-0.232999,527.902670
99.566667,2.168357,-0.239352,526.920464
99.600000,2.173809,-0.245655,526.929960
99.633333,2.181162,-0.249576,527.297630
99.666667,2.188233,-0.253986,527.229881
99.700000,2.195614,-0.257854,527.304876
99.733333,2.203896,-0.258780,527.676232
99.766667,2.211846,-0.261278,527.483135
99.800000,2.215767,-0.268631,526.706708
99.833333,2.213620,-0.276683,525.956217
99.866667,2.212424,-0.284930,526.072764
99.900000,2.207895,-0.291925,525.642138
99.933333,2.199609,-0.292807,524.751968
99.966667,2.191417,-0.291278,524.461500
100.000000,2.183271,-0.293035,524.858367
100.033333,2.177623,-0.299163,525.472147
100.066667,2.174012,-0.306673,525.768645
100.100000,2.167524,-0.311903,525.324385
100.133333,2.161272,-0.317413,525.368325
100.166667,2.158430,-0.325246,525.868690
100.200000,2.162040,-0.332757,526.664838
100.233333,2.170323,-0.333672,527.677496
100.266667,2.175337,-0.327016,528.712714
100.300000,2.174556,-0.318720,529.452212
100.333333,2.181749,-0.314511,528.317037
100.366667,2.189564,-0.317403,527.433168
100.400000,2.197838,-0.316410,527.906988
100.433333,2.203114,-0.309960,528.672755
100.466667,2.205611,-0.302009,529.054045
100.500000,2.210450,-0.295225,528.738828
100.533333,2.218771,-0.295685,527.732278
100.566667,2.225897,-0.300005,527.242557
100.600000,2.233779,-0.302709,527.457093
100.633333,2.238599,-0.309507,526.833514
100.666667,2.237608,-0.317782,526.097522
100.700000,2.233603,-0.325089,525.715455
100.733333,2.232341,-0.333327,526.064751
100.766667,2.236141,-0.340743,526.690359
100.800000,2.241933,-0.346734,526.985246
100.833333,2.244541,-0.354649,526.535003
100.866667,2.247851,-0.362297,526.625270
100.900000,2.254386,-0.367468,527.118131
100.933333,2.262505,-0.365590,528.014933
100.966667,2.264192,-0.357429,529.154468
101.000000,2.258820,-0.351058,530.058877
101.033333,2.258788,-0.342725,529.362253
101.066667,2.262694,-0.335363,528.870579
101.100000,2.265242,-0.327429,529.047510
101.133333,2.266912,-0.319265,529.156615
101.166667,2.265207,-0.311108,529.564398
101.200000,2.262250,-0.303317,529.721107
101.233333,2.265481,-0.295635,528.960321
101.266667,2.272672,-0.291425,528.317150
101.300000,2.279495,-0.286641,528.399082
101.333333,2.287383,-0.283952,528.116095
101.366667,2.294118,-0.288860,527.157824
101.400000,2.299876,-0.294884,526.979575
101.433333,2.307208,-0.298844,527.292416
101.466667,2.315516,-0.298188,527.866313
101.500000,2.323559,-0.296007,528.052415
101.533333,2.331882,-0.296421,527.737856
101.566667,2.340211,-0.296695,527.754735
101.600000,2.347912,-0.293511,528.179547
101.633333,2.351079,-0.285803,528.968488
101.666667,2.346477,-0.278856,529.943484
101.700000,2.338373,-0.280801,531.164676
101.733333,2.335034,-0.288436,532.087706
101.766667,2.327714,-0.292418,531.427354
101.800000,2.320029,-0.289196,530.532244
101.833333,2.311899,-0.287365,530.707539
101.866667,2.304087,-0.290266,531.284802
101.900000,2.298215,-0.296179,531.718021
101.933333,2.291694,-0.301368,531.601244
101.966667,2.278745,-0.313872,530.607633
102.000000,2.270548,-0.312373,530.748238
102.033333,2.262319,-0.311058,530.770733
102.066667,2.255576,-0.306162,530.301079
102.100000,2.247954,-0.302794,530.513123
102.133333,2.240020,-0.300245,530.618302
102.166667,2.235338,-0.307139,531.903395
102.200000,2.242315,-0.302582,534.649262
102.233333,2.238078,-0.295407,536.175011
102.266667,2.234041,-0.302697,538.277438
102.300000,2.236106,-0.310771,539.033577
102.333333,2.232613,-0.318336,538.350547
102.366667,2.226973,-0.312201,536.384861
102.400000,2.222200,-0.305370,536.251463
102.433333,2.222006,-0.313701,538.759939
102.466667,2.228353,-0.308301,541.058981
102.500000,2.222129,-0.302759,542.768048
102.533333,2.217851,-0.309910,544.527163
102.566667,2.226184,-0.309815,546.648580
102.600000,2.230181,-0.302503,547.707562
102.633333,2.238189,-0.304808,546.356837
102.666667,2.230542,-0.308119,543.904137
102.700000,2.232176,-0.299948,541.727426
102.733333,2.227934,-0.292775,542.458803
102.766667,2.219623,-0.293384,543.568708
102.800000,2.225531,-0.299261,545.854408
102.833333,2.222592,-0.291463,548.568323
102.866667,2.228172,-0.297653,545.799911
102.900000,2.224159,-0.290349,548.710326
102.933333,2.232304,-0.288586,546.850377
102.966667,2.223975,-0.288289,549.743096
103.000000,2.223728,-0.279959,548.237585
103.033333,2.216288,-0.283713,550.245943
103.066667,2.221874,-0.289896,552.084159
103.100000,2.224322,-0.297862,551.647641
103.133333,2.227908,-0.290340,554.046286
103.166667,2.220936,-0.285775,555.482240
103.200000,2.217841,-0.293513,557.252274
103.233333,2.226086,-0.292300,559.349535
103.266667,2.218445,-0.288973,561.934443
103.300000,2.210544,-0.291621,562.668436
103.333333,2.205015,-0.297857,563.190457
103.366667,2.205718,-0.306160,564.000337
103.400000,2.213229,-0.309771,565.038578
103.433333,2.219259,-0.304019,566.248352
103.466667,2.212958,-0.298566,567.914851
103.500000,2.212605,-0.306892,570.156604
103.533333,2.213138,-0.298576,573.276645
103.566667,2.219734,-0.303669,571.112338
103.600000,2.224803,-0.310282,570.853082
103.633333,2.232942,-0.308491,571.986511
103.666667,2.225029,-0.305877,574.592415
103.700000,2.218049,-0.310430,575.489382
103.733333,2.216046,-0.318518,576.239449
103.766667,2.223902,-0.321297,577.713122
103.800000,2.229396,-0.315031,578.903961
103.833333,2.225365,-0.307738,580.128735
103.866667,2.217034,-0.307932,581.217978
103.900000,2.215753,-0.316166,582.611025
103.933333,2.223997,-0.314952,584.482525
103.966667,2.220108,-0.307581,586.392548
104.000000,2.212744,-0.303681,586.990719
104.033333,2.206309,-0.308976,588.166422
104.066667,2.211199,-0.315724,589.675626
104.100000,2.219356,-0.314019,590.825466
104.133333,2.220034,-0.305714,592.108800
104.166667,2.212097,-0.303172,593.451126
104.200000,2.205074,-0.307657,594.329279
104.233333,2.199556,-0.313902,594.608186
104.266667,2.192234,-0.309923,593.263165
104.300000,2.185314,-0.305280,593.170074
104.333333,2.192349,-0.309746,590.053773
